TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	613072.5	611289.0	614579.9
2000000.0	1090298.5	1086895.2	1093305.2
3000000.0	1528955.5	1523886.1	1533251.4
4000000.0	1944372.0	1937834.7	1949992.9
5000000.0	2343064.0	2335090.2	2349909.5
6000000.0	2728382.0	2719081.3	2736430.7
7000000.0	3102587.5	3091921.4	3111702.6
8000000.0	3467085.5	3455110.2	3477185.9
9000000.0	3822916.0	3809718.5	3834022.8
10000000.0	4170997.0	4156584.7	4183048.1
11000000.0	4511989.0	4496394.4	4524951.8
12000000.0	4846441.0	4829691.9	4860278.2
13000000.0	5174830.0	5156953.2	5189520.2
14000000.0	5497543.0	5478562.8	5513067.2
15000000.0	5814942.0	5794894.3	5831276.1
16000000.0	6127331.0	6106234.4	6144457.5
17000000.0	6434981.0	6412862.2	6452882.5
18000000.0	6738141.5	6715019.6	6756798.0
19000000.0	7037021.5	7012927.0	7056424.4
20000000.0	7331838.5	7306775.6	7351961.9
21000000.0	7622762.5	7596758.0	7643596.7
22000000.0	7909965.0	7883031.7	7931502.3
23000000.0	8193598.0	8165756.3	8215815.4
24000000.0	8473809.0	8445069.2	8496691.1
25000000.0	8750729.0	8721101.5	8774255.3
26000000.0	9024474.5	8993972.6	9048642.1
27000000.0	9295166.0	9263799.8	9319955.5
28000000.0	9562897.0	9530689.5	9588306.8
29000000.0	9827780.5	9794734.8	9853793.7
30000000.0	10089895.0	10056035.9	10116513.0
31000000.0	10349322.0	10314674.8	10376553.0
32000000.0	10606156.5	10570737.3	10633994.6
33000000.0	10860485.0	10824302.1	10888914.4
34000000.0	11112378.5	11075442.3	11141396.9
35000000.0	11361906.5	11324231.1	11391500.6
36000000.0	11609135.5	11570727.2	11639301.7
37000000.0	11854131.5	11814997.4	11884861.2
38000000.0	12096954.5	12057106.7	12128238.8
39000000.0	12337656.0	12297105.2	12369491.4
40000000.0	12576299.5	12535049.4	12608674.6
41000000.0	12812930.5	12770993.1	12845839.9
42000000.0	13047604.0	13004981.8	13081041.5
43000000.0	13280361.0	13237070.6	13314322.4
44000000.0	13511255.0	13467296.7	13545732.1
45000000.0	13740326.5	13695706.4	13775309.3
46000000.0	13967614.5	13922345.6	14003098.6
47000000.0	14193163.5	14147252.8	14229145.5
48000000.0	14417010.5	14370458.5	14453483.4
49000000.0	14639194.5	14592010.2	14676149.2
50000000.0	14859747.0	14811939.4	14897183.0
51000000.0	15078704.0	15030279.1	15116616.9
52000000.0	15296103.0	15247064.9	15334481.8
53000000.0	15511969.0	15462325.0	15550842.7
54000000.0	15726340.5	15676094.3	15765701.6
55000000.0	15939242.0	15888400.5	15979089.9
56000000.0	16150701.0	16099270.7	16191031.1
57000000.0	16360750.0	16308734.4	16401554.1
58000000.0	16569415.0	16516819.2	16610687.9
59000000.0	16776719.5	16723548.9	16818459.3
60000000.0	16982686.5	16928949.1	17024890.2
61000000.0	17187348.5	17133045.4	17230007.6
62000000.0	17390722.5	17335859.2	17433832.1
63000000.0	17592829.5	17537414.4	17636390.0
64000000.0	17793699.5	17737733.2	17837701.0
65000000.0	17993348.5	17936836.0	18037790.1
66000000.0	18191798.0	18134744.2	18236673.6
67000000.0	18389069.0	18331478.0	18434376.1
68000000.0	18585180.0	18527055.8	18630913.2
69000000.0	18780150.0	18721498.1	18826306.8
70000000.0	18974001.0	18914823.9	19020574.4
71000000.0	19166747.5	19107048.7	19213732.7
72000000.0	19358406.0	19298192.1	19405802.3
73000000.0	19549022.5	19488268.4	19596799.0
74000000.0	19738596.5	19677298.2	19786738.8
75000000.0	19927134.0	19865294.0	19975639.1
76000000.0	20114651.5	20052273.9	20163515.8
77000000.0	20301164.5	20238250.2	20350382.1
78000000.0	20486686.5	20423239.6	20536255.0
79000000.0	20671232.5	20607258.0	20721146.4
80000000.0	20854820.0	20790317.9	20905075.8
81000000.0	21037458.5	20972433.8	21088050.7
82000000.0	21219162.0	21153617.7	21270088.6
83000000.0	21399946.5	21333883.6	21451201.6
84000000.0	21579822.5	21513243.1	21631403.6
85000000.0	21758803.0	21691713.0	21810706.1
86000000.0	21936900.0	21869300.5	21989122.1
87000000.0	22114125.5	22046019.4	22166661.7
88000000.0	22290492.0	22221882.0	22343339.3
89000000.0	22466010.0	22396897.5	22519164.4
90000000.0	22640691.5	22571080.0	22694149.1
91000000.0	22814545.4	22744437.6	22868303.7
92000000.0	22987585.5	22916982.6	23041640.2
93000000.0	23159820.7	23088725.9	23214168.4
94000000.0	23331261.1	23259676.9	23385898.3
95000000.0	23501916.8	23429845.5	23556840.1
96000000.0	23671797.5	23599241.4	23727003.5
97000000.0	23840912.9	23767874.3	23896398.2
98000000.0	24009272.2	23935753.4	24065033.5
99000000.0	24176884.7	24102887.9	24232918.8
100000000.0	24343759.3	24269286.8	24400062.8
101000000.0	24509904.8	24434958.8	24566474.7
102000000.0	24675329.9	24599912.6	24732162.9
103000000.0	24840043.0	24764156.6	24897136.0
104000000.0	25004052.3	24927699.0	25061402.2
105000000.0	25167366.1	25090548.0	25224969.8
106000000.0	25329992.3	25252711.4	25387846.8
107000000.0	25491938.6	25414197.2	25550040.9
108000000.0	25653212.8	25575012.9	25711559.9
109000000.0	25813822.3	25735166.1	25872411.3
110000000.0	25973774.5	25894664.0	26032602.5
111000000.0	26133076.6	26053513.9	26192140.8
112000000.0	26291735.7	26211723.0	26351033.2
113000000.0	26449758.6	26369298.1	26509288.2
114000000.0	26607154.6	26526246.1	26666909.2
115000000.0	26763925.0	26682573.6	26823905.7
116000000.0	26920080.5	26838287.4	26980283.7
117000000.0	27075626.7	26993393.8	27136049.7
118000000.0	27230569.8	27147899.2	27291210.0
119000000.0	27384916.0	27301809.8	27445770.9
120000000.0	27538671.5	27455131.8	27599738.6
121000000.0	27691842.1	27607871.1	27753119.1
122000000.0	27844433.6	27760031.8	27905918.4
123000000.0	27996451.3	27911621.6	28058142.4
124000000.0	28147899.7	28062646.2	28209796.7
125000000.0	28298776.7	28213111.2	28360887.1
126000000.0	28449306.9	28363022.1	28511419.1
127000000.0	28598943.3	28512384.4	28661398.2
128000000.0	28748173.3	28661203.4	28810829.7
129000000.0	28896869.3	28809484.4	28959719.0
130000000.0	29045032.3	28957232.6	29108071.2
131000000.0	29192666.3	29104453.0	29255891.5
132000000.0	29339775.9	29251150.7	29403184.9
133000000.0	29486366.1	29397330.6	29549956.4
134000000.0	29632441.4	29542997.6	29696210.8
135000000.0	29778006.8	29688156.3	29841953.0
136000000.0	29923066.7	29832811.7	29987187.6
137000000.0	30067626.0	29976968.1	30131919.3
138000000.0	30211689.0	30120630.4	30276152.7
139000000.0	30355260.2	30263802.8	30419892.4
140000000.0	30498344.1	30406489.8	30563142.6
141000000.0	30640945.1	30548695.9	30705907.9
142000000.0	30783067.3	30690425.2	30848192.5
143000000.0	30924715.0	30831682.0	30990000.7
144000000.0	31065892.4	30972470.5	31131336.7
145000000.0	31206599.9	31112794.7	31272204.4
146000000.0	31346818.8	31252658.7	31412608.1
147000000.0	31486579.5	31392066.5	31552551.7
148000000.0	31625885.8	31531022.0	31692039.2
149000000.0	31764741.6	31669529.0	31831074.4
150000000.0	31903150.8	31807591.4	31969661.1
151000000.0	32041117.0	31945212.9	32107803.1
152000000.0	32178644.1	32082397.3	32245504.2
153000000.0	32315735.5	32219148.1	32382768.0
154000000.0	32452394.9	32355469.0	32519598.1
155000000.0	32588626.0	32491363.5	32655998.1
156000000.0	32724432.0	32626835.2	32791971.4
157000000.0	32859816.6	32761887.4	32927521.6
158000000.0	32994783.1	32896523.6	33062652.1
159000000.0	33129334.8	33030747.1	33197398.8
160000000.0	33263475.1	33164561.2	33331745.2
161000000.0	33397207.3	33297969.3	33465682.7
162000000.0	33530534.4	33430974.5	33599214.6
163000000.0	33663459.8	33563579.9	33732344.2
164000000.0	33795986.5	33695788.9	33865074.5
165000000.0	33928117.7	33827604.3	33997408.7
166000000.0	34059856.3	33959029.4	34129349.7
167000000.0	34191205.5	34090067.1	34260900.8
168000000.0	34322168.1	34220720.3	34392064.8
169000000.0	34452747.1	34350992.1	34522844.6
170000000.0	34582945.4	34480885.2	34653243.3
171000000.0	34712765.9	34610402.7	34783263.6
172000000.0	34842211.3	34739547.3	34912908.4
173000000.0	34971284.4	34868321.7	35042180.5
174000000.0	35099988.1	34996728.8	35171082.6
175000000.0	35228325.0	35124771.3	35299617.6
176000000.0	35356297.8	35252451.8	35427788.0
177000000.0	35483909.1	35379773.0	35555596.5
178000000.0	35611161.5	35506737.5	35683045.9
179000000.0	35738057.7	35633347.9	35810138.5
180000000.0	35864600.2	35759606.8	35936877.1
181000000.0	35990791.5	35885516.7	36063264.1
182000000.0	36116634.1	36011080.0	36189302.1
183000000.0	36242130.4	36136299.3	36314993.5
184000000.0	36367282.8	36261176.9	36440340.8
185000000.0	36492093.9	36385715.3	36565346.3
186000000.0	36616568.3	36509916.9	36690012.5
187000000.0	36740741.2	36633783.9	36814341.6
188000000.0	36864579.7	36757318.7	36938336.1
189000000.0	36988086.1	36880523.7	37061998.3
190000000.0	37111262.7	37003401.0	37185330.3
191000000.0	37234111.8	37125952.9	37308334.4
192000000.0	37356635.4	37248181.7	37431012.9
193000000.0	37478835.8	37370089.4	37553367.9
194000000.0	37600715.2	37491678.3	37675401.7
195000000.0	37722275.6	37612950.5	37797116.2
196000000.0	37843519.2	37733908.1	37918513.8
197000000.0	37964447.9	37854553.2	38039596.4
198000000.0	38085064.0	37974879.8	38160366.2
199000000.0	38205360.0	38094811.7	38280825.1
200000000.0	38325336.4	38214435.5	38400975.2
201000000.0	38445005.8	38333753.3	38520818.5
202000000.0	38564370.1	38452767.0	38640357.0
203000000.0	38683431.3	38571478.5	38759592.6
204000000.0	38802191.2	38689889.9	38878527.3
205000000.0	38920682.5	38808002.9	38997162.9
206000000.0	39038966.9	38925819.5	39115501.5
207000000.0	39156958.2	39043341.6	39233323.0
208000000.0	39274658.1	39160570.8	39350691.4
209000000.0	39392068.5	39277509.2	39467781.3
210000000.0	39509191.4	39394158.4	39584566.8
211000000.0	39626028.3	39510520.3	39701049.3
212000000.0	39742513.3	39626596.5	39817440.5
213000000.0	39858641.6	39742388.9	39933801.4
214000000.0	39974486.5	39857899.2	40049811.8
215000000.0	40090049.8	39973129.1	40165540.7
216000000.0	40205320.9	40088080.2	40280989.8
217000000.0	40320061.0	40202754.2	40396160.7
218000000.0	40434473.0	40317152.7	40511055.2
219000000.0	40548685.6	40431277.5	40625674.8
220000000.0	40662870.6	40545130.1	40740021.2
221000000.0	40776731.9	40658712.2	40854096.0
222000000.0	40890284.9	40772025.2	40967900.8
223000000.0	41003568.4	40885070.8	41081437.2
224000000.0	41116584.0	40997850.5	41194706.8
225000000.0	41229333.2	41110365.9	41307711.0
226000000.0	41341817.5	41222618.4	41420451.5
227000000.0	41454038.4	41334609.7	41532929.7
228000000.0	41565997.4	41446341.1	41645147.2
229000000.0	41677695.9	41557814.1	41757105.4
230000000.0	41789125.7	41669030.3	41868805.8
231000000.0	41900271.0	41779991.0	41980249.8
232000000.0	42011261.1	41890697.6	42091439.0
233000000.0	42122152.4	42001151.7	42202374.7
234000000.0	42232794.3	42111354.6	42313058.3
235000000.0	42343188.4	42220096.5	42423491.3
236000000.0	42453336.0	42328283.9	42533675.1
237000000.0	42563238.5	42436186.8	42643665.1
238000000.0	42672897.3	42543807.2	42753522.9
239000000.0	42782313.8	42651118.2	42863138.3
240000000.0	42891489.4	42758011.3	42972512.5
241000000.0	43000455.7	42864624.9	43081646.9
242000000.0	43109317.6	42970961.5	43190543.0
243000000.0	43217848.3	43077911.5	43299201.9
244000000.0	43325933.9	43185585.3	43407625.0
245000000.0	43433782.4	43293021.9	43515813.6
246000000.0	43541395.0	43400222.4	43623769.0
247000000.0	43648772.9	43507188.2	43731492.4
248000000.0	43755548.2	43613920.4	43838985.1
249000000.0	43862040.2	43719564.1	43946248.4
250000000.0	43968675.6	43824887.1	44053283.4
251000000.0	44075080.7	43929980.3	44160091.5
252000000.0	44181256.6	44034846.2	44266673.7
253000000.0	44287204.6	44139487.2	44373031.5
254000000.0	44392925.9	44243905.9	44479165.8
255000000.0	44498421.5	44348096.7	44585077.9
256000000.0	44602799.6	44451983.4	44690769.0
257000000.0	44707941.4	44555655.6	44796240.3
258000000.0	44812862.1	44659115.5	44901492.8
259000000.0	44917562.8	44762365.5	45006527.8
260000000.0	45022044.5	44865407.8	45111346.3
261000000.0	45125562.5	44968244.4	45215949.5
262000000.0	45228777.6	45070877.5	45320338.4
263000000.0	45332422.4	45173308.8	45424514.3
264000000.0	45435949.9	45275540.4	45528478.1
265000000.0	45538303.6	45377574.0	45632231.0
266000000.0	45640995.2	45479411.3	45735774.1
267000000.0	45743957.7	45580850.0	45839108.3
268000000.0	45846709.8	45681637.1	45942234.8
269000000.0	45949252.5	45782220.6	46045154.6
270000000.0	46050761.8	45882601.7	46147868.7
271000000.0	46151596.7	45982781.6	46250378.2
272000000.0	46253288.1	46082803.2	46352684.0
273000000.0	46355231.5	46183431.4	46454787.3
274000000.0	46456973.2	46283843.5	46556689.0
275000000.0	46558514.4	46384040.5	46658390.0
276000000.0	46659855.8	46484023.2	46759891.4
277000000.0	46760998.6	46583792.7	46861194.2
278000000.0	46861943.6	46683349.8	46962299.3
279000000.0	46962691.8	46782695.4	47063207.7
280000000.0	47063244.2	46881830.5	47163920.3
281000000.0	47163581.7	46980756.0	47264387.0
282000000.0	47263704.3	47079472.7	47364613.3
283000000.0	47363418.3	47177981.6	47464644.9
284000000.0	47462879.8	47276180.9	47564482.6
285000000.0	47562120.0	47374171.4	47664127.3
286000000.0	47661166.4	47471955.3	47763579.9
287000000.0	47760019.8	47569533.3	47862841.3
288000000.0	47858681.1	47666906.4	47961912.3
289000000.0	47957151.3	47764075.5	48060793.9
290000000.0	48055372.5	47861041.4	48159486.8
291000000.0	48153329.2	47957804.9	48257992.0
292000000.0	48251095.9	48054366.9	48356310.3
293000000.0	48348673.2	48150728.3	48454442.5
294000000.0	48446062.1	48246889.8	48552389.4
295000000.0	48543263.3	48342852.4	48650152.0
296000000.0	48640277.7	48438616.8	48747731.0
297000000.0	48737106.1	48534651.4	48845127.2
298000000.0	48833749.2	48630862.8	48942341.5
299000000.0	48930208.0	48726903.9	49039374.6
300000000.0	49026483.1	48822775.2	49136227.3
301000000.0	49122575.3	48918476.9	49232900.4
302000000.0	49218485.5	49014009.5	49329394.8
303000000.0	49314488.4	49109373.3	49425711.1
304000000.0	49410726.6	49204568.6	49521850.2
305000000.0	49506451.7	49299595.9	49617812.9
306000000.0	49601706.3	49394455.6	49713599.8
307000000.0	49696895.2	49489148.0	49809211.7
308000000.0	49792188.7	49583673.5	49904649.4
309000000.0	49887309.7	49678032.4	49999913.7
310000000.0	49982259.2	49772225.3	50095005.2
311000000.0	50077037.8	49863630.7	50189924.7
312000000.0	50171542.1	49954767.1	50284672.9
313000000.0	50265658.4	50045686.0	50379250.6
314000000.0	50359603.1	50136387.2	50473658.4
315000000.0	50453376.9	50226870.6	50567897.1
316000000.0	50546980.6	50317136.2	50661967.4
317000000.0	50640414.8	50407184.0	50755869.9
318000000.0	50733680.3	50496925.2	50849605.4
319000000.0	50826777.7	50586241.5	50943174.5
320000000.0	50919707.7	50675333.6	51036578.0
321000000.0	51012470.9	50764201.5	51129816.5
322000000.0	51104937.3	50852845.2	51222890.6
323000000.0	51197076.1	50940388.1	51315801.1
324000000.0	51289047.2	51025689.6	51408548.7
325000000.0	51380851.5	51110722.5	51501133.9
326000000.0	51472489.4	51195487.2	51593557.5
327000000.0	51563961.7	51279983.8	51685820.0
328000000.0	51655269.1	51364212.8	51777922.2
329000000.0	51746412.0	51448864.6	51869864.6
330000000.0	51837391.3	51534926.5	51961647.9
331000000.0	51928207.4	51620774.8	52053272.8
332000000.0	52018861.1	51706410.4	52144739.8
333000000.0	52109606.9	51791834.1	52236049.6
334000000.0	52200334.4	51877046.6	52327202.9
335000000.0	52290904.4	51962048.8	52418200.1
336000000.0	52381498.9	52046841.6	52509042.0
337000000.0	52471958.4	52131425.6	52599729.0
338000000.0	52562381.7	52215591.0	52690262.0
339000000.0	52652722.2	52299540.2	52780641.3
340000000.0	52742911.3	52383280.2	52870867.7
341000000.0	52832949.5	52466811.9	52960941.7
342000000.0	52922837.4	52550136.0	53050863.9
343000000.0	53012244.2	52633253.6	53140634.8
344000000.0	53101471.6	52716165.3	53230255.1
345000000.0	53190547.6	52798872.2	53319725.3
346000000.0	53279474.1	52881375.1	53409143.5
347000000.0	53368282.1	52963674.9	53498931.2
348000000.0	53456941.3	53045772.4	53588575.4
349000000.0	53545452.2	53127668.6	53678076.8
350000000.0	53633815.4	53209364.4	53767435.8
351000000.0	53722031.4	53290860.6	53856653.1
352000000.0	53810100.9	53372158.2	53945729.2
353000000.0	53898024.2	53453258.0	54034664.6
354000000.0	53985802.0	53534161.1	54123459.8
355000000.0	54073335.7	53614868.2	54212115.5
356000000.0	54160650.1	53695380.4	54300632.2
357000000.0	54247819.6	53775698.5	54389010.3
358000000.0	54334844.5	53855823.5	54477250.5
359000000.0	54421761.9	53935756.2	54565353.1
360000000.0	54508823.6	54014769.1	54653326.0
361000000.0	54595639.8	54092342.5	54741219.6
362000000.0	54682227.6	54169692.7	54828977.9
363000000.0	54768673.6	54246820.6	54916601.3
364000000.0	54854963.4	54323726.9	55004090.2
365000000.0	54940968.8	54403826.8	55091445.4
366000000.0	55026807.6	54484027.9	55178667.1
367000000.0	55112505.2	54564043.3	55265755.9
368000000.0	55198062.1	54643873.1	55352712.4
369000000.0	55283478.8	54723517.9	55439536.9
370000000.0	55368755.7	54802977.9	55526230.1
371000000.0	55453893.4	54882253.5	55612792.4
372000000.0	55538892.2	54961344.9	55699224.2
373000000.0	55623752.8	55040252.6	55785526.0
374000000.0	55708679.2	55118976.9	55871698.4
375000000.0	55793577.7	55197518.1	55957741.8
376000000.0	55878341.6	55275876.7	56043656.6
377000000.0	55962971.3	55354052.9	56129443.4
378000000.0	56047467.3	55432047.2	56215102.6
379000000.0	56131858.0	55509859.9	56300634.6
380000000.0	56216688.8	55587491.3	56386039.9
381000000.0	56301392.5	55664942.0	56471319.0
382000000.0	56385969.6	55742212.1	56556472.4
383000000.0	56470420.6	55819131.4	56641500.4
384000000.0	56554222.5	55895675.3	56726403.5
385000000.0	56637856.8	55972035.6	56811361.2
386000000.0	56721617.7	56048212.6	56896455.6
387000000.0	56805040.7	56124206.8	56981429.3
388000000.0	56888163.8	56200018.5	57066282.7
389000000.0	56970996.1	56275648.3	57151016.3
390000000.0	57053609.2	56351096.4	57235630.4
391000000.0	57136092.4	56426363.4	57320125.6
392000000.0	57218445.9	56501449.6	57404502.2
393000000.0	57300670.4	56576355.4	57488760.6
394000000.0	57383060.7	56651081.4	57572901.4
395000000.0	57465349.2	56725627.9	57656924.8
396000000.0	57547511.7	56799995.3	57740389.2
397000000.0	57629548.7	56874184.2	57823720.9
398000000.0	57711460.6	56948194.8	57906934.6
399000000.0	57793247.8	57022027.8	57990030.6
400000000.0	57874910.7	57095683.5	58073009.4
401000000.0	57956423.0	57169162.4	58155871.4
402000000.0	58037597.3	57242464.9	58238617.0
403000000.0	58118646.7	57315591.4	58321246.6
404000000.0	58199571.6	57388542.6	58403760.6
405000000.0	58280372.4	57461318.7	58486159.3
406000000.0	58361049.4	57533920.3	58568443.3
407000000.0	58441603.1	57606347.9	58650612.9
408000000.0	58522033.9	57678601.9	58732668.5
409000000.0	58602342.0	57750682.7	58814610.4
410000000.0	58682528.0	57821542.8	58896439.1
411000000.0	58762592.2	57891751.2	58978155.0
412000000.0	58842534.9	57961790.5	59059758.4
413000000.0	58922356.5	58031661.1	59141249.7
414000000.0	59002057.5	58101363.8	59222629.3
415000000.0	59081638.1	58170899.1	59303897.6
416000000.0	59161098.8	58240267.4	59385054.9
417000000.0	59240439.9	58309469.4	59466101.7
418000000.0	59319661.8	58378505.6	59547038.2
419000000.0	59398764.9	58447376.6	59627864.9
420000000.0	59477997.5	58516083.0	59708582.1
421000000.0	59557662.2	58584625.2	59789190.2
422000000.0	59636527.5	58653003.9	59869689.6
423000000.0	59715218.5	58721219.5	59950080.6
424000000.0	59793801.0	58789272.8	60030363.5
425000000.0	59872464.0	58857164.0	60110538.8
426000000.0	59951012.2	58924894.0	60190606.7
427000000.0	60029366.0	58992463.1	60270567.7
428000000.0	60107292.7	59059872.0	60350422.0
429000000.0	60185103.7	59127121.2	60430170.1
430000000.0	60262799.2	59194211.2	60509812.3
431000000.0	60340379.7	59261142.6	60589348.8
432000000.0	60417845.3	59327915.9	60668780.1
433000000.0	60495196.6	59394531.7	60748106.6
434000000.0	60572433.8	59460765.5	60827328.4
435000000.0	60649557.2	59526795.4	60906446.0
436000000.0	60726567.2	59592661.6	60985642.5
437000000.0	60803464.1	59658364.7	61064785.9
438000000.0	60880248.2	59723905.3	61143829.1
439000000.0	60956919.9	59789283.8	61222772.4
440000000.0	61033479.5	59854501.0	61301616.2
441000000.0	61109927.4	59919557.3	61380360.7
442000000.0	61186263.7	59984453.3	61459006.4
443000000.0	61262491.4	60049189.7	61537553.5
444000000.0	61338735.5	60113766.9	61616002.5
445000000.0	61414869.5	60178185.5	61694353.5
446000000.0	61490893.8	60242446.2	61772607.0
447000000.0	61566808.6	60306549.4	61850763.2
448000000.0	61642614.3	60370495.8	61928822.6
449000000.0	61718311.2	60434285.9	62006785.3
450000000.0	61793899.6	60497920.2	62084651.8
451000000.0	61869379.7	60561399.5	62162422.4
452000000.0	61944752.0	60624724.1	62240097.3
453000000.0	62020016.7	60687894.7	62317677.0
454000000.0	62095174.1	60750911.9	62395161.6
455000000.0	62170224.5	60813776.3	62472551.5
456000000.0	62245168.2	60876488.3	62549847.1
457000000.0	62320005.5	60939048.5	62627048.6
458000000.0	62394736.7	61001457.6	62704156.4
459000000.0	62469362.1	61063716.1	62781170.7
460000000.0	62543882.0	61125824.5	62858091.8
461000000.0	62618296.7	61187783.4	62934920.2
462000000.0	62692606.4	61249593.4	63011655.9
463000000.0	62766811.5	61311255.1	63088299.5
464000000.0	62840912.3	61372768.9	63164851.1
465000000.0	62914912.9	61434135.5	63241311.0
466000000.0	62988926.1	61495355.5	63317679.6
467000000.0	63062836.3	61556429.3	63393957.1
468000000.0	63136643.8	61617357.5	63470143.9
469000000.0	63210348.9	61678140.7	63546240.2
470000000.0	63283951.8	61738779.5	63622246.2
471000000.0	63357452.9	61800557.4	63698162.4
472000000.0	63430905.1	61863241.7	63773989.0
473000000.0	63504371.7	61925816.8	63849726.2
474000000.0	63577738.3	61988283.1	63925374.4
475000000.0	63651005.1	62050641.1	64000933.8
476000000.0	63724172.4	62112891.2	64076404.8
477000000.0	63797240.5	62175033.9	64151787.5
478000000.0	63870209.6	62237069.6	64227082.3
479000000.0	63943080.0	62298998.7	64302322.3
480000000.0	64015852.1	62360821.6	64377487.0
481000000.0	64088525.9	62422538.8	64452564.9
482000000.0	64161101.8	62484150.6	64527556.2
483000000.0	64233580.2	62545657.5	64602461.2
484000000.0	64305961.1	62607059.9	64677280.3
485000000.0	64378244.9	62668358.2	64752013.5
486000000.0	64450431.8	62729552.7	64826661.3
487000000.0	64522522.2	62790644.0	64901223.9
488000000.0	64594516.2	62851632.2	64975701.5
489000000.0	64666485.6	62912518.0	65050094.4
490000000.0	64738515.8	62973301.5	65124402.9
491000000.0	64810451.1	63033983.2	65198627.2
492000000.0	64882292.0	63094563.6	65272767.6
493000000.0	64954038.6	63155042.8	65346824.3
494000000.0	65025691.1	63215421.4	65420797.6
495000000.0	65097249.9	63275699.6	65494687.8
496000000.0	65168715.1	63335877.9	65568495.1
497000000.0	65240087.0	63395956.6	65642101.9
498000000.0	65311365.9	63455936.0	65715066.9
499000000.0	65382551.9	63515816.5	65787945.6
500000000.0	65453645.4	63575598.4	65860738.1
501000000.0	65524646.5	63635282.1	65933444.7
502000000.0	65595555.5	63694867.9	66006065.6
503000000.0	65666372.7	63754356.2	66078601.1
504000000.0	65737098.2	63813747.2	66151051.4
505000000.0	65807732.4	63873041.4	66223416.8
506000000.0	65878275.4	63932239.0	66295697.4
507000000.0	65948681.6	63991340.3	66368023.1
508000000.0	66018721.8	64050345.8	66440312.8
509000000.0	66088670.6	64109255.6	66512515.8
510000000.0	66158528.2	64168070.2	66584632.4
511000000.0	66228295.0	64226789.8	66656662.9
512000000.0	66297971.0	64285414.7	66728607.3
513000000.0	66367556.5	64343945.3	66800466.0
514000000.0	66437051.8	64402381.8	66872239.1
515000000.0	66506457.1	64460724.6	66943926.9
516000000.0	66575772.6	64518973.9	67015529.6
517000000.0	66644998.5	64577130.0	67087047.3
518000000.0	66714135.0	64635193.3	67158480.3
519000000.0	66783182.5	64693164.0	67229828.8
520000000.0	66852141.0	64751042.5	67301093.0
521000000.0	66921010.9	64808828.9	67372273.2
522000000.0	66989790.0	64866523.6	67443369.4
523000000.0	67058479.3	64924126.9	67514382.0
524000000.0	67127076.6	64981639.0	67585311.1
525000000.0	67195440.5	65039060.2	67656156.9
526000000.0	67263716.2	65096390.8	67726919.6
527000000.0	67331904.0	65153631.1	67797599.5
528000000.0	67400003.9	65210781.3	67868196.7
529000000.0	67468016.3	65267841.8	67938717.8
530000000.0	67535941.4	65324812.7	68009180.9
531000000.0	67603779.3	65381694.3	68079561.8
532000000.0	67671530.2	65438486.9	68149860.6
533000000.0	67739194.5	65495190.7	68220077.6
534000000.0	67806772.2	65551806.1	68290212.9
535000000.0	67874263.7	65608333.2	68360266.7
536000000.0	67941669.0	65664772.3	68430239.3
537000000.0	68008988.5	65721123.7	68500130.8
538000000.0	68076222.3	65777387.7	68569941.4
539000000.0	68143370.6	65833564.3	68639671.3
540000000.0	68210433.6	65889654.0	68709320.6
541000000.0	68277411.6	65945657.0	68778889.7
542000000.0	68344304.7	66001573.4	68848378.6
543000000.0	68411113.2	66057403.6	68917787.5
544000000.0	68477837.2	66113147.7	68987116.7
545000000.0	68544476.9	66168806.0	69056366.4
546000000.0	68611032.6	66224378.8	69125536.6
547000000.0	68677504.4	66279866.3	69194627.6
548000000.0	68743892.5	66335268.7	69263783.8
549000000.0	68810197.2	66390586.2	69332913.3
550000000.0	68876418.6	66445819.1	69401965.4
551000000.0	68942556.9	66500967.5	69470940.2
552000000.0	69008612.3	66556031.8	69539838.0
553000000.0	69074585.0	66611012.2	69608658.8
554000000.0	69140475.3	66665908.8	69677402.9
555000000.0	69206283.2	66720721.9	69746070.5
556000000.0	69272009.1	66775451.7	69814661.7
557000000.0	69337704.7	66830098.4	69883176.7
558000000.0	69403360.6	66884662.3	69951615.7
559000000.0	69468935.1	66939143.5	70019978.9
560000000.0	69534428.6	66993542.3	70088266.5
561000000.0	69599841.1	67047858.9	70156784.8
562000000.0	69665172.9	67102093.5	70225460.2
563000000.0	69730424.2	67156246.3	70294064.3
564000000.0	69795595.1	67210317.5	70362597.0
565000000.0	69860685.8	67264307.4	70431058.8
566000000.0	69925696.6	67318216.0	70499449.6
567000000.0	69990627.5	67372043.7	70567769.7
568000000.0	70055478.8	67425790.6	70636019.4
569000000.0	70120196.7	67479457.0	70704198.6
570000000.0	70184770.6	67533043.0	70772307.7
571000000.0	70249264.9	67586548.9	70840355.9
572000000.0	70313680.0	67639974.8	70908387.0
573000000.0	70378016.0	67693320.9	70976349.1
574000000.0	70442273.1	67746587.5	71044242.6
575000000.0	70506451.4	67799774.7	71112067.4
576000000.0	70570551.2	67852882.8	71179823.9
577000000.0	70634572.6	67905911.8	71247512.2
578000000.0	70698515.8	67958862.1	71315132.5
579000000.0	70762380.9	68011733.8	71382684.9
580000000.0	70826168.2	68064527.0	71450169.6
581000000.0	70889877.8	68117242.1	71517586.8
