TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
84000000.0	10031580.0	9960796.4	10089319.7
85000000.0	10117888.0	10046540.8	10176109.1
86000000.0	10203860.0	10131950.2	10262557.9
87000000.0	10289500.5	10217030.6	10348670.9
88000000.0	10374815.5	10301783.5	10434452.3
89000000.0	10459803.5	10386214.3	10519904.7
90000000.0	10544471.5	10470326.8	10605035.6
91000000.0	10628820.0	10554123.7	10689844.6
92000000.0	10712856.5	10637610.1	10774338.1
93000000.0	10796582.5	10720791.0	10858518.5
94000000.0	10880000.0	10803665.4	10942391.0
95000000.0	10963114.5	10886239.8	11025957.0
96000000.0	11045930.5	10968517.3	11109223.0
97000000.0	11128448.0	11050502.8	11192189.9
98000000.0	11210674.0	11132194.7	11274861.0
99000000.0	11292608.5	11213602.2	11357240.5
100000000.0	11374257.0	11294723.2	11439330.6
101000000.0	11455621.0	11375564.7	11521136.6
102000000.0	11536704.0	11456126.7	11602659.7
103000000.0	11617510.5	11536415.6	11683901.7
104000000.0	11698040.0	11616430.7	11764867.8
105000000.0	11778299.5	11696176.2	11845559.9
106000000.0	11858289.5	11775655.7	11925981.9
107000000.0	11938011.5	11854871.3	12006134.3
108000000.0	12017470.2	11933824.8	12086022.5
109000000.0	12096668.5	12012519.8	12165647.9
110000000.0	12175608.4	12090959.3	12245013.3
111000000.0	12254292.4	12169145.3	12324121.1
112000000.0	12332722.9	12247080.3	12402973.9
113000000.0	12410902.5	12324766.7	12481574.2
114000000.0	12488833.6	12402206.9	12559924.5
115000000.0	12566518.6	12479403.2	12638027.0
116000000.0	12643964.5	12556357.9	12715884.2
117000000.0	12721170.7	12633073.4	12793498.5
118000000.0	12798137.7	12709551.9	12870872.0
119000000.0	12874867.8	12785795.6	12948007.1
120000000.0	12951363.1	12861806.5	13024905.9
121000000.0	13027625.9	12937587.0	13101570.6
122000000.0	13103658.3	13013139.0	13178003.3
123000000.0	13179462.2	13088464.5	13254206.1
124000000.0	13255039.9	13163565.7	13330181.1
125000000.0	13330393.2	13238444.6	13405930.3
126000000.0	13405524.2	13313102.9	13481455.8
127000000.0	13480434.8	13387542.8	13556759.4
128000000.0	13555127.0	13461766.1	13631843.1
129000000.0	13629602.6	13535774.7	13706708.8
130000000.0	13703863.5	13609570.3	13781358.4
131000000.0	13777911.5	13683154.9	13855793.8
132000000.0	13851748.5	13756530.1	13930016.7
133000000.0	13925376.2	13829697.8	14004028.9
134000000.0	13998796.4	13902659.6	14077832.2
135000000.0	14072010.8	13975417.4	14151428.4
136000000.0	14145021.1	14047972.7	14224819.1
137000000.0	14217829.0	14120327.2	14298006.0
138000000.0	14290436.1	14192482.5	14370990.8
139000000.0	14362844.1	14264440.2	14443775.2
140000000.0	14435054.5	14336202.0	14516360.7
141000000.0	14507069.0	14407769.4	14588748.9
142000000.0	14578889.2	14479143.8	14660941.4
143000000.0	14650516.4	14550326.9	14732939.8
144000000.0	14721952.4	14621320.1	14804745.5
145000000.0	14793198.5	14692124.9	14876360.1
146000000.0	14864256.2	14762742.8	14947785.1
147000000.0	14935127.0	14833175.1	15019021.8
148000000.0	15005812.4	14903423.3	15090071.8
149000000.0	15076313.7	14973488.8	15160936.5
150000000.0	15146632.4	15043372.9	15231617.2
151000000.0	15216769.8	15113077.1	15302115.4
152000000.0	15286727.3	15182602.6	15372432.5
153000000.0	15356506.3	15251950.7	15442569.7
154000000.0	15426108.0	15321122.9	15512528.3
155000000.0	15495533.7	15390120.3	15582309.8
156000000.0	15564784.9	15458944.2	15651915.4
157000000.0	15633862.6	15527595.9	15721346.4
158000000.0	15702768.3	15596076.6	15790604.0
159000000.0	15771503.1	15664387.5	15859689.5
160000000.0	15840068.3	15732529.9	15928604.2
161000000.0	15908465.1	15800504.9	15997349.1
162000000.0	15976694.7	15868313.7	16065925.6
163000000.0	16044758.3	15935957.4	16134334.8
164000000.0	16112657.0	16003437.3	16202577.9
165000000.0	16180392.0	16070754.5	16270656.0
166000000.0	16247964.4	16137910.0	16338570.3
167000000.0	16315375.5	16204904.9	16406321.9
168000000.0	16382626.2	16271740.5	16473912.0
169000000.0	16449717.7	16338417.6	16541341.5
170000000.0	16516651.1	16404937.5	16608611.6
171000000.0	16583427.4	16471301.2	16675723.5
172000000.0	16650047.8	16537509.6	16742678.0
173000000.0	16716513.2	16603563.9	16809476.4
174000000.0	16782824.8	16669465.1	16876119.6
175000000.0	16848983.5	16735214.2	16942608.6
176000000.0	16914990.3	16800812.1	17008944.4
177000000.0	16980846.3	16866259.8	17075128.2
178000000.0	17046552.5	16931558.4	17141160.7
179000000.0	17112109.8	16996708.8	17207043.1
180000000.0	17177519.1	17061712.0	17272776.3
181000000.0	17242781.6	17126568.9	17338361.2
182000000.0	17307898.1	17191280.4	17403798.7
183000000.0	17372869.5	17255847.5	17469089.9
184000000.0	17437696.8	17320271.0	17534235.6
185000000.0	17502380.8	17384552.0	17599236.8
186000000.0	17566922.6	17448691.4	17664094.3
187000000.0	17631322.9	17512689.9	17728809.0
188000000.0	17695582.7	17576548.6	17793381.8
189000000.0	17759702.9	17640268.2	17857813.6
190000000.0	17823684.3	17703849.8	17922105.3
191000000.0	17887527.7	17767300.6	17986257.6
192000000.0	17951234.0	17830625.0	18050271.5
193000000.0	18014804.1	17893813.9	18114147.7
194000000.0	18078238.7	17956868.3	18177887.1
195000000.0	18141538.7	18019788.8	18241490.5
196000000.0	18204704.9	18082576.4	18304958.7
197000000.0	18267738.1	18145231.8	18368292.5
198000000.0	18330639.0	18207755.8	18431492.6
199000000.0	18393408.4	18270149.2	18494559.9
200000000.0	18456047.2	18332412.7	18557495.2
201000000.0	18518556.0	18394547.1	18620299.1
202000000.0	18580935.6	18456553.2	18682972.5
203000000.0	18643186.7	18518431.7	18745516.1
204000000.0	18705310.1	18580183.3	18807930.6
205000000.0	18767306.5	18641808.8	18870216.8
206000000.0	18829176.6	18703309.0	18932375.3
207000000.0	18890921.1	18764684.5	18994407.0
208000000.0	18952540.7	18825936.0	19056312.5
209000000.0	19014027.3	18887064.3	19118092.4
210000000.0	19075382.5	18948070.0	19179747.6
211000000.0	19136615.0	19008953.9	19241278.7
212000000.0	19197725.5	19069716.6	19302686.4
213000000.0	19258714.6	19130358.7	19363971.3
214000000.0	19319583.0	19190881.1	19425134.1
215000000.0	19380331.5	19251284.3	19486175.6
216000000.0	19440960.6	19311569.0	19547096.2
217000000.0	19501471.0	19371735.8	19607896.8
218000000.0	19561863.4	19431785.4	19668577.9
219000000.0	19622138.4	19491718.5	19729140.1
220000000.0	19682296.7	19551535.6	19789584.2
221000000.0	19742338.8	19611237.4	19849910.7
222000000.0	19802265.5	19670824.6	19910120.2
223000000.0	19862077.2	19730297.7	19970213.4
224000000.0	19921746.1	19789657.3	20030190.8
225000000.0	19981253.6	19848904.0	20090053.2
226000000.0	20040672.5	19908038.6	20149801.0
227000000.0	20100001.1	19967061.4	20209434.8
228000000.0	20159224.9	20025973.2	20268955.3
229000000.0	20218342.7	20084774.6	20328363.1
230000000.0	20277353.7	20143466.0	20387658.6
231000000.0	20336257.2	20202048.1	20446842.5
232000000.0	20395052.8	20260521.4	20505915.4
233000000.0	20453740.3	20318886.5	20564877.7
234000000.0	20512319.6	20377144.0	20623730.1
235000000.0	20570790.7	20435294.4	20682473.1
236000000.0	20629153.9	20493332.3	20741107.3
237000000.0	20687409.3	20551261.0	20799633.2
238000000.0	20745557.4	20609084.0	20858051.2
239000000.0	20803598.3	20666802.0	20916362.1
240000000.0	20861532.7	20724415.3	20974566.2
241000000.0	20919360.7	20781924.7	21032664.1
242000000.0	20977083.0	20839330.5	21090656.3
243000000.0	21034699.9	20896633.3	21148543.4
244000000.0	21092211.9	20953833.5	21206325.8
245000000.0	21149619.6	21010931.8	21264004.1
246000000.0	21206923.2	21067928.5	21321578.7
247000000.0	21264123.4	21124824.3	21379050.1
248000000.0	21321220.7	21181663.5	21436418.9
249000000.0	21378215.4	21238419.5	21493685.4
250000000.0	21435147.7	21295077.9	21550850.3
251000000.0	21492097.7	21351639.2	21607914.0
252000000.0	21548951.3	21408103.8	21664876.9
253000000.0	21605668.6	21464472.3	21721739.5
254000000.0	21662200.9	21520745.1	21778502.3
255000000.0	21718636.8	21576922.7	21835165.8
256000000.0	21774976.6	21633005.5	21891730.3
257000000.0	21831220.9	21688994.0	21948196.4
258000000.0	21887370.1	21744888.6	22004564.6
259000000.0	21943412.2	21800689.8	22060835.2
260000000.0	21999185.3	21856398.1	22117008.6
261000000.0	22054860.6	21912013.8	22173085.5
262000000.0	22110438.4	21967537.4	22229066.1
263000000.0	22165919.2	22022969.3	22284950.9
264000000.0	22221303.4	22078310.0	22340740.3
265000000.0	22276650.5	22133559.9	22396434.8
266000000.0	22331936.8	22188719.4	22452034.8
267000000.0	22387128.7	22243789.0	22507540.7
268000000.0	22442226.6	22298769.0	22562952.9
269000000.0	22497230.9	22353659.9	22618271.8
270000000.0	22552237.8	22408462.2	22673497.8
271000000.0	22607212.1	22463176.1	22728631.4
272000000.0	22662096.6	22517802.1	22783673.0
273000000.0	22716891.4	22572340.7	22838622.9
274000000.0	22771597.0	22626792.1	22893481.5
275000000.0	22826213.7	22681156.9	22948249.2
276000000.0	22880741.8	22735435.5	23002926.5
277000000.0	22935159.0	22789628.1	23057513.6
278000000.0	22989270.6	22843735.2	23111928.2
279000000.0	23043291.8	22897757.3	23166238.6
280000000.0	23097249.2	22951694.6	23220458.8
281000000.0	23151150.1	23005547.5	23274589.2
282000000.0	23204962.3	23059316.6	23328630.1
283000000.0	23258686.0	23113002.0	23382582.0
284000000.0	23312321.8	23166604.2	23436445.1
285000000.0	23365869.9	23220123.6	23490219.9
286000000.0	23419330.6	23273560.5	23543906.6
287000000.0	23472704.4	23326915.3	23597505.7
288000000.0	23525991.6	23380188.4	23651017.4
289000000.0	23579192.5	23433380.1	23704442.2
290000000.0	23632307.4	23486490.8	23757780.4
291000000.0	23685336.8	23539520.8	23811032.2
292000000.0	23738281.0	23592470.6	23864198.2
293000000.0	23791140.2	23645340.3	23917278.5
294000000.0	23843914.8	23698130.5	23970273.5
295000000.0	23896605.3	23750841.4	24023183.6
296000000.0	23949211.8	23803473.3	24076009.1
297000000.0	24001734.7	23856026.7	24128750.2
298000000.0	24054174.3	23908501.9	24181407.4
299000000.0	24106531.1	23960836.7	24233981.0
300000000.0	24158901.9	24012942.1	24286471.2
301000000.0	24211202.3	24064967.5	24338878.4
302000000.0	24263421.7	24116913.2	24391202.9
303000000.0	24315560.5	24168779.5	24443445.1
304000000.0	24367618.9	24220566.8	24495605.1
305000000.0	24419597.2	24272275.3	24547683.4
306000000.0	24471495.8	24323905.3	24599680.2
307000000.0	24523314.9	24375457.2	24651595.9
308000000.0	24575055.0	24426931.3	24703430.7
309000000.0	24626716.1	24478327.9	24755185.0
310000000.0	24678298.8	24529647.3	24806859.0
311000000.0	24729803.2	24580889.7	24858453.0
312000000.0	24781229.7	24632055.5	24909967.3
313000000.0	24832578.6	24683145.0	24961402.3
314000000.0	24883850.1	24734158.5	25012893.6
315000000.0	24935044.5	24785096.3	25064593.8
316000000.0	24986162.2	24835958.6	25116219.8
317000000.0	25037203.3	24886745.7	25167783.9
318000000.0	25088168.3	24937458.0	25219492.0
319000000.0	25139057.4	24988095.8	25271363.3
320000000.0	25189870.8	25038659.2	25323164.7
321000000.0	25240608.8	25089148.6	25374896.4
322000000.0	25291271.8	25139564.3	25426558.7
323000000.0	25341859.9	25189898.3	25478151.8
324000000.0	25392373.5	25240145.9	25529676.1
325000000.0	25442812.8	25290320.3	25581131.7
326000000.0	25493192.1	25340421.8	25632519.1
327000000.0	25543596.0	25390450.6	25683838.3
328000000.0	25593762.2	25440407.1	25734826.9
329000000.0	25643734.7	25490291.6	25785532.3
330000000.0	25693676.2	25540104.2	25836166.2
331000000.0	25743597.3	25589845.2	25886728.9
332000000.0	25793445.3	25639514.9	25937220.7
333000000.0	25843201.3	25689113.6	25987641.9
334000000.0	25892923.4	25738641.5	26038014.2
335000000.0	25942554.0	25788298.4	26088326.1
336000000.0	25992112.6	25837908.9	26138568.2
337000000.0	26041622.9	25887451.4	26188740.9
338000000.0	26091243.3	25936926.1	26238844.3
339000000.0	26140792.1	25986333.2	26288878.8
340000000.0	26190269.4	26035673.0	26338844.6
341000000.0	26239675.6	26084945.7	26388741.9
342000000.0	26289010.8	26134151.5	26438571.0
343000000.0	26338275.3	26183290.8	26488332.1
344000000.0	26387959.9	26232363.7	26538025.5
345000000.0	26437306.7	26281370.4	26587651.5
346000000.0	26486389.2	26330311.3	26637210.2
347000000.0	26535402.2	26379186.6	26686701.9
348000000.0	26584345.7	26427996.4	26736126.9
349000000.0	26633220.0	26476741.1	26785485.3
350000000.0	26681837.1	26525420.8	26834777.5
351000000.0	26730370.8	26574035.8	26884003.7
352000000.0	26778836.3	26622586.4	26933164.0
353000000.0	26827233.8	26671072.7	26982258.8
354000000.0	26875563.6	26719379.5	27031288.3
355000000.0	26923771.4	26767297.3	27080252.7
356000000.0	26971731.7	26815147.3	27129152.2
357000000.0	27019565.4	26862929.8	27177987.1
358000000.0	27067330.4	26910644.9	27226757.6
359000000.0	27115026.8	26958292.9	27275463.9
360000000.0	27162654.9	27005873.9	27324106.2
361000000.0	27210447.9	27053388.2	27372684.8
362000000.0	27258236.8	27100824.6	27421199.9
363000000.0	27306041.7	27148161.7	27469651.7
364000000.0	27353846.2	27195432.3	27518040.4
365000000.0	27401471.6	27242636.7	27566366.3
366000000.0	27448974.3	27289775.0	27614629.6
367000000.0	27496412.0	27336847.4	27662830.4
368000000.0	27543784.8	27383854.1	27710969.1
369000000.0	27591092.8	27430795.3	27759045.7
370000000.0	27638336.5	27477671.2	27807060.6
371000000.0	27685515.8	27524482.0	27855014.0
372000000.0	27732631.1	27571227.9	27902905.9
373000000.0	27779682.5	27617909.0	27950736.8
374000000.0	27826670.3	27664525.7	27998506.7
375000000.0	27873594.5	27711078.0	28046215.8
376000000.0	27920455.5	27757566.1	28093864.5
377000000.0	27967253.4	27803990.3	28141452.8
378000000.0	28013988.4	27850350.7	28188981.0
379000000.0	28060660.7	27896647.5	28236449.3
380000000.0	28107270.5	27942880.9	28283857.9
381000000.0	28153896.3	27989051.1	28331206.9
382000000.0	28200614.0	28035158.2	28378276.2
383000000.0	28247208.4	28081202.5	28425211.7
384000000.0	28293702.8	28127184.1	28472087.0
385000000.0	28340136.5	28173103.2	28518902.1
386000000.0	28386508.0	28218959.9	28565657.4
387000000.0	28432667.0	28264754.5	28612352.9
388000000.0	28478764.9	28310487.2	28658988.9
389000000.0	28524801.9	28356158.0	28705565.6
390000000.0	28570778.3	28401767.2	28752083.1
391000000.0	28616694.1	28447315.0	28798541.6
392000000.0	28662549.7	28492801.5	28844941.3
393000000.0	28708345.1	28538226.9	28891282.5
394000000.0	28754080.6	28583818.5	28937603.2
395000000.0	28799756.2	28629375.0	28984238.2
396000000.0	28845372.3	28674873.0	29030817.8
397000000.0	28890928.9	28720312.8	29077342.3
398000000.0	28936426.2	28765694.3	29123811.8
399000000.0	28981864.5	28810773.0	29170226.5
400000000.0	29027243.8	28855791.0	29216586.5
401000000.0	29072564.4	28900749.7	29262892.0
402000000.0	29117826.3	28945649.5	29309143.3
403000000.0	29163146.9	28990490.4	29355340.3
404000000.0	29208579.5	29035272.6	29401483.4
405000000.0	29253955.7	29079996.3	29447572.7
406000000.0	29299275.6	29124661.6	29493608.4
407000000.0	29344539.4	29169268.8	29539590.6
408000000.0	29389747.3	29213817.9	29585519.5
409000000.0	29434899.4	29258309.1	29631395.2
410000000.0	29479995.9	29302742.6	29677217.9
411000000.0	29525037.0	29347118.6	29722987.9
412000000.0	29570022.7	29391437.2	29768705.1
413000000.0	29614953.4	29435698.6	29814369.9
414000000.0	29659829.1	29479903.0	29859982.3
415000000.0	29704649.9	29524050.4	29905542.5
416000000.0	29749416.1	29568141.0	29951050.7
417000000.0	29794127.9	29612175.1	29996507.1
418000000.0	29838785.2	29656152.7	30041911.7
419000000.0	29883388.4	29700074.1	30087264.7
420000000.0	29927937.5	29743939.3	30132566.4
421000000.0	29972432.8	29787748.5	30177816.8
422000000.0	30016874.3	29831501.9	30223016.1
423000000.0	30061262.2	29875199.7	30268164.4
424000000.0	30105596.7	29918841.9	30313261.9
425000000.0	30149774.2	29962428.7	30358308.8
426000000.0	30193703.0	30005960.3	30403305.2
427000000.0	30237577.2	30049436.8	30448251.3
428000000.0	30281397.0	30092858.4	30493147.1
429000000.0	30325162.5	30136225.2	30537992.9
430000000.0	30368873.9	30179537.4	30582788.8
431000000.0	30412531.2	30222795.1	30627534.9
432000000.0	30456134.7	30265998.4	30672231.4
433000000.0	30499684.5	30309147.5	30716878.5
434000000.0	30543180.8	30352242.6	30761476.1
435000000.0	30586802.3	30395283.7	30806024.6
436000000.0	30630409.8	30438271.1	30850524.1
437000000.0	30673966.1	30481204.8	30894974.6
438000000.0	30717471.4	30524085.1	30939376.4
439000000.0	30760925.8	30566911.9	30983729.6
440000000.0	30804329.4	30609685.6	31028034.2
441000000.0	30847688.7	30652406.2	31072290.5
442000000.0	30891107.7	30695073.8	31116498.6
443000000.0	30934477.0	30737688.6	31160672.9
444000000.0	30977796.8	30780250.8	31204827.8
445000000.0	31021067.2	30822760.4	31248935.1
446000000.0	31064288.3	30865217.6	31292994.9
447000000.0	31107460.3	30907622.6	31337007.5
448000000.0	31150583.4	30949975.4	31380972.8
449000000.0	31193657.5	30992276.3	31424891.1
450000000.0	31236683.0	31034525.2	31468762.5
451000000.0	31279659.9	31076722.5	31512587.1
452000000.0	31322588.4	31118868.1	31556365.0
453000000.0	31365353.4	31160962.2	31600096.4
454000000.0	31407967.4	31203005.1	31643781.4
455000000.0	31450531.4	31244996.7	31687420.1
456000000.0	31493045.4	31286937.2	31731012.7
457000000.0	31535509.7	31328826.7	31774559.3
458000000.0	31577924.3	31370665.5	31818059.9
459000000.0	31620289.3	31412453.5	31861514.9
460000000.0	31662553.2	31454190.9	31904924.1
461000000.0	31704678.3	31495877.9	31948287.9
462000000.0	31746753.7	31537514.6	31991606.2
463000000.0	31788779.5	31579101.1	32034879.3
464000000.0	31830755.8	31620637.5	32078107.3
465000000.0	31872682.7	31662123.9	32121290.2
466000000.0	31914560.4	31703560.5	32164428.2
467000000.0	31956389.0	31744947.4	32207521.5
468000000.0	31998168.7	31786284.7	32250570.1
469000000.0	32039899.5	31827572.6	32293574.1
470000000.0	32081581.5	31868811.1	32336533.7
471000000.0	32123214.9	31910000.3	32379449.1
472000000.0	32164799.8	31951140.5	32422320.2
473000000.0	32206336.4	31992231.7	32465147.3
474000000.0	32247824.7	32033274.0	32507930.4
475000000.0	32289264.8	32074267.6	32550669.7
476000000.0	32330629.2	32115212.5	32593365.3
477000000.0	32371862.9	32156108.9	32636017.3
478000000.0	32413048.2	32196956.9	32678860.4
479000000.0	32454185.4	32237756.7	32722157.4
480000000.0	32495353.9	32278508.2	32765413.5
481000000.0	32536530.1	32319211.7	32808628.9
482000000.0	32577659.3	32359867.3	32851803.8
483000000.0	32618741.6	32400475.1	32894938.2
484000000.0	32659777.3	32441035.1	32938032.3
485000000.0	32700766.4	32481547.5	32981086.3
486000000.0	32741709.0	32522012.5	33024100.1
487000000.0	32782605.2	32562430.0	33067074.0
488000000.0	32823477.3	32602800.3	33110008.2
489000000.0	32864436.1	32643123.5	33152902.6
490000000.0	32905167.8	32683399.6	33195757.4
491000000.0	32945853.2	32723628.8	33238572.9
492000000.0	32986492.4	32763811.1	33281349.0
493000000.0	33027085.5	32803946.7	33324085.9
494000000.0	33067632.6	32844035.8	33366783.7
495000000.0	33108133.8	32884078.3	33409442.5
496000000.0	33148589.1	32924074.4	33452062.6
497000000.0	33188998.9	32964024.3	33494643.8
498000000.0	33229363.0	33003928.0	33537186.5
499000000.0	33269681.6	33043785.6	33579690.7
500000000.0	33309954.9	33083557.0	33622156.6
501000000.0	33350183.0	33123222.9	33664584.1
502000000.0	33390365.9	33162842.5	33706973.6
503000000.0	33430503.7	33202415.9	33749325.0
504000000.0	33470596.6	33241943.2	33791638.4
505000000.0	33510579.0	33281424.5	33833914.1
506000000.0	33550372.6	33320859.9	33876152.1
507000000.0	33590120.8	33360249.5	33918352.5
508000000.0	33629823.6	33399593.4	33960515.5
509000000.0	33669481.3	33438891.8	34002641.1
510000000.0	33709093.8	33478144.6	34044729.4
511000000.0	33748661.3	33517352.1	34086780.7
512000000.0	33788183.9	33556514.2	34128794.9
513000000.0	33827707.9	33595631.2	34170772.1
514000000.0	33867365.0	33634703.1	34212712.6
515000000.0	33906986.0	33673730.0	34254616.4
516000000.0	33946563.3	33712712.1	34296483.5
517000000.0	33986097.0	33751649.3	34338314.2
518000000.0	34025587.2	33790541.9	34380108.5
519000000.0	34065146.9	33829389.9	34421866.5
520000000.0	34104839.5	33868193.4	34463588.3
521000000.0	34144490.2	33906952.5	34505274.1
522000000.0	34184099.0	33945667.3	34546923.9
523000000.0	34223665.9	33984337.9	34588537.8
524000000.0	34263191.2	34022964.4	34630116.0
525000000.0	34303126.4	34061546.9	34671658.5
526000000.0	34343165.4	34100085.5	34713165.4
527000000.0	34383021.4	34138580.3	34754636.8
528000000.0	34422364.7	34177031.3	34796073.0
529000000.0	34461666.7	34215438.8	34837473.8
530000000.0	34500927.6	34253802.7	34878839.5
531000000.0	34540147.4	34292123.1	34920170.1
532000000.0	34579326.3	34330400.3	34961465.7
533000000.0	34618464.2	34368634.2	35002726.5
534000000.0	34657447.5	34406824.9	35043952.5
535000000.0	34696116.9	34444972.6	35085175.4
536000000.0	34734674.5	34483077.2	35126364.1
537000000.0	34773189.8	34521139.1	35167518.4
538000000.0	34811662.8	34559158.1	35208638.5
539000000.0	34850365.1	34597134.4	35249724.4
540000000.0	34889066.8	34635068.1	35290776.2
541000000.0	34927727.6	34672959.3	35331794.0
542000000.0	34966347.6	34710808.1	35372778.0
543000000.0	35004926.8	34748614.5	35413728.1
544000000.0	35043465.5	34786378.7	35454644.6
545000000.0	35082023.9	34824100.8	35495527.4
546000000.0	35120781.0	34861780.7	35536376.8
547000000.0	35159498.9	34899418.7	35577192.7
548000000.0	35198177.8	34937014.8	35617975.3
549000000.0	35236817.6	34974569.1	35658724.6
550000000.0	35275418.4	35012081.6	35699440.8
551000000.0	35313980.5	35049552.6	35740123.9
552000000.0	35352503.7	35086982.0	35780774.1
553000000.0	35390988.3	35124369.9	35821391.4
554000000.0	35429434.3	35161716.4	35861975.9
555000000.0	35467841.8	35199021.7	35902527.6
556000000.0	35506210.8	35236285.8	35943046.8
557000000.0	35544541.5	35273508.7	35983533.4
558000000.0	35582834.0	35310690.7	36023987.6
559000000.0	35621088.2	35347831.6	36064409.4
560000000.0	35659245.2	35384931.7	36104798.3
561000000.0	35697039.1	35421991.1	36144656.7
562000000.0	35734793.7	35459009.7	36184481.1
563000000.0	35772509.1	35495987.7	36224271.4
564000000.0	35810185.4	35532925.2	36264027.9
565000000.0	35847822.6	35569822.3	36303750.5
566000000.0	35885420.9	35606679.0	36343439.4
567000000.0	35922980.3	35643495.4	36383094.5
568000000.0	35960500.8	35680271.6	36422716.1
569000000.0	35997982.7	35717007.7	36462304.2
570000000.0	36035425.9	35753703.7	36501858.8
571000000.0	36072830.5	35790359.8	36541380.0
572000000.0	36110262.8	35826976.0	36580868.0
573000000.0	36147784.5	35863552.4	36620322.7
574000000.0	36185268.7	35900089.1	36659744.3
575000000.0	36222715.5	35936586.2	36699132.8
576000000.0	36260125.0	35973043.7	36738488.3
577000000.0	36297497.2	36009461.7	36777810.9
578000000.0	36334832.2	36045840.4	36817100.6
579000000.0	36372130.1	36082179.7	36856357.5
