TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
78000000.0	19415945.5	19336412.4	19475434.9
79000000.0	19593842.5	19513667.1	19653783.1
80000000.0	19770864.5	19690050.7	19831250.3
81000000.0	19947021.5	19865575.5	20007850.9
82000000.0	20122326.0	20040251.2	20183595.1
83000000.0	20296788.5	20214089.6	20358496.2
84000000.0	20470425.0	20387103.3	20532565.4
85000000.0	20643240.5	20559303.1	20705811.5
86000000.0	20815252.5	20730699.4	20878249.2
87000000.0	20986465.0	20901303.8	21049886.9
88000000.0	21156894.5	21071124.5	21220735.0
89000000.0	21326544.0	21240175.9	21390805.2
90000000.0	21495432.0	21408461.8	21560105.3
91000000.0	21663560.5	21575996.2	21728645.5
92000000.0	21830943.5	21742786.0	21896437.5
93000000.0	21997588.5	21908844.5	22063489.7
94000000.0	22163505.0	22074177.4	22229807.8
95000000.0	22328703.5	22238793.9	22395404.4
96000000.0	22493190.5	22402700.8	22560290.5
97000000.0	22656974.5	22565911.3	22724468.1
98000000.0	22820064.5	22728429.8	22887951.8
99000000.0	22982471.0	22890266.8	23050745.8
100000000.0	23144198.0	23051428.8	23212859.9
101000000.0	23305256.0	23211925.3	23374301.5
102000000.0	23465633.5	23371760.8	23535078.6
103000000.0	23625356.0	23530946.4	23695197.7
104000000.0	23784429.0	23689486.5	23854668.8
105000000.0	23942862.0	23847390.1	24013495.4
106000000.0	24100664.0	24004664.7	24171687.4
107000000.0	24257839.0	24161315.4	24329252.5
108000000.0	24414396.5	24317350.5	24486195.6
109000000.0	24570341.5	24472776.1	24642524.2
110000000.0	24725680.5	24627598.8	24798245.8
111000000.0	24880422.0	24781826.0	24953365.3
112000000.0	25034568.5	24935462.8	25107889.3
113000000.0	25188130.5	25088514.5	25261825.4
114000000.0	25341112.0	25240990.2	25415178.5
115000000.0	25493519.5	25392893.5	25567955.6
116000000.0	25645358.0	25544231.3	25720161.6
117000000.0	25796647.0	25695008.6	25871802.1
118000000.0	25947380.5	25845230.9	26022884.7
119000000.0	26097561.8	25994905.2	26173413.1
120000000.0	26247198.7	26144035.2	26323394.6
121000000.0	26396295.6	26292628.4	26472833.8
122000000.0	26544857.6	26440689.0	26621736.0
123000000.0	26692890.1	26588222.3	26770106.4
124000000.0	26840398.2	26735233.3	26917950.3
125000000.0	26987387.0	26881727.1	27065272.8
126000000.0	27133861.4	27027708.7	27212078.8
127000000.0	27279826.5	27173182.9	27358373.3
128000000.0	27425287.0	27318154.6	27504161.1
129000000.0	27570247.6	27462628.5	27649447.1
130000000.0	27714713.1	27606609.2	27794235.8
131000000.0	27858688.1	27750101.2	27938532.0
132000000.0	28002177.0	27893109.2	28082340.1
133000000.0	28145184.4	28035637.5	28225664.7
134000000.0	28287714.7	28177690.5	28368510.1
135000000.0	28429772.1	28319272.5	28510880.7
136000000.0	28571360.9	28460387.7	28652780.7
137000000.0	28712485.3	28601040.3	28794214.5
138000000.0	28853149.5	28741234.5	28935186.0
139000000.0	28993357.5	28880974.1	29075699.4
140000000.0	29133113.3	29020263.2	29215758.8
141000000.0	29272420.8	29159105.8	29355368.0
142000000.0	29411284.0	29297505.7	29494531.0
143000000.0	29549706.7	29435466.8	29633251.7
144000000.0	29687692.7	29572992.6	29771533.7
145000000.0	29825245.6	29710087.1	29909380.9
146000000.0	29962369.2	29846753.7	30046797.0
147000000.0	30099067.1	29982996.2	30183785.5
148000000.0	30235342.8	30118818.0	30320350.0
149000000.0	30371199.8	30254222.6	30456494.2
150000000.0	30506641.7	30389213.5	30592221.4
151000000.0	30641671.8	30523794.1	30727540.6
152000000.0	30776293.5	30657967.7	30862460.0
153000000.0	30910510.1	30791737.7	30996972.5
154000000.0	31044324.9	30925107.2	31131081.5
155000000.0	31177741.2	31058079.5	31264790.1
156000000.0	31310762.1	31190657.8	31398101.6
157000000.0	31443390.7	31322845.2	31531019.1
158000000.0	31575630.3	31454644.7	31663545.8
159000000.0	31707483.8	31586059.5	31795684.7
160000000.0	31838954.2	31717092.5	31927438.9
161000000.0	31970044.7	31847746.7	32058811.3
162000000.0	32100758.0	31978025.0	32189804.9
163000000.0	32231097.1	32107930.3	32320422.7
164000000.0	32361064.9	32237465.5	32450667.5
165000000.0	32490664.2	32366633.4	32580542.1
166000000.0	32619897.8	32495436.6	32710049.4
167000000.0	32748768.4	32623878.1	32839192.1
168000000.0	32877278.9	32751960.5	32967973.0
169000000.0	33005431.8	32879686.4	33096394.8
170000000.0	33133229.9	33007058.6	33224460.1
171000000.0	33260675.7	33134079.5	33352171.6
172000000.0	33387771.9	33260751.9	33479531.9
173000000.0	33514521.0	33387078.2	33606543.5
174000000.0	33640925.5	33513061.0	33733209.1
175000000.0	33766988.0	33638702.7	33859531.1
176000000.0	33892704.8	33764005.7	33985512.0
177000000.0	34018075.9	33888972.6	34111154.2
178000000.0	34143108.7	34013605.7	34236460.3
179000000.0	34267808.6	34137907.4	34361432.4
180000000.0	34392177.7	34261880.0	34486073.2
181000000.0	34516218.5	34385525.8	34610384.8
182000000.0	34639933.1	34508847.1	34734369.6
183000000.0	34763323.9	34631846.2	34858029.8
184000000.0	34886393.1	34754525.3	34981367.8
185000000.0	35009142.9	34876886.6	35104385.7
186000000.0	35131575.4	34998932.2	35227085.9
187000000.0	35253692.9	35120664.4	35349470.3
188000000.0	35375497.5	35242085.3	35471541.3
189000000.0	35496991.2	35363196.9	35593300.9
190000000.0	35618176.2	35484001.5	35714751.3
191000000.0	35739054.4	35604500.9	35835894.5
192000000.0	35859628.1	35724697.3	35956732.7
193000000.0	35979899.1	35844592.7	36077267.7
194000000.0	36099869.4	35964189.1	36197501.8
195000000.0	36219541.1	36083488.4	36317436.8
196000000.0	36338916.0	36202492.7	36437074.7
197000000.0	36457974.6	36321203.7	36556417.5
198000000.0	36576736.5	36439623.6	36675467.2
199000000.0	36695206.9	36557754.1	36794225.6
200000000.0	36813387.7	36675597.1	36912694.6
201000000.0	36931280.7	36793154.4	37030876.1
202000000.0	37048887.8	36910428.0	37148771.9
203000000.0	37166210.6	37027419.7	37266384.0
204000000.0	37283251.1	37144131.1	37383714.0
205000000.0	37400010.9	37260564.2	37500763.9
206000000.0	37516491.8	37376720.6	37617535.3
207000000.0	37632695.5	37492602.2	37734030.0
208000000.0	37748623.7	37608210.6	37850249.8
209000000.0	37864278.1	37723547.6	37966198.5
210000000.0	37979660.4	37838614.9	38081889.9
211000000.0	38094772.2	37953414.1	38197311.4
212000000.0	38209615.1	38067947.0	38312464.8
213000000.0	38324190.7	38182215.2	38427351.6
214000000.0	38438500.7	38296220.2	38541973.5
215000000.0	38552546.6	38409963.9	38656332.1
216000000.0	38666330.0	38523447.7	38770429.0
217000000.0	38779852.5	38636673.3	38884265.8
218000000.0	38893115.5	38749642.3	38997844.0
219000000.0	39006120.6	38862356.2	39111165.1
220000000.0	39118869.2	38974816.6	39224230.8
221000000.0	39231363.0	39087025.1	39337042.4
222000000.0	39343603.3	39198983.2	39449601.6
223000000.0	39455591.6	39310692.4	39561909.8
224000000.0	39567329.3	39422154.3	39673968.4
225000000.0	39678817.9	39533370.3	39785779.0
226000000.0	39790058.8	39644342.0	39897342.9
227000000.0	39901053.4	39755070.8	40008661.6
228000000.0	40011803.1	39865558.2	40119736.5
229000000.0	40122309.2	39975805.8	40230569.0
230000000.0	40232573.1	40085814.8	40341160.6
231000000.0	40342596.2	40195586.8	40451512.5
232000000.0	40452379.7	40305123.1	40561626.1
233000000.0	40561925.1	40414425.3	40671502.8
234000000.0	40671268.5	40523494.6	40781143.9
235000000.0	40780383.9	40632332.4	40890550.8
236000000.0	40889265.6	40740940.1	40999724.7
237000000.0	40997914.8	40849319.1	41108666.9
238000000.0	41106332.8	40957470.5	41217378.8
239000000.0	41214520.8	41065395.7	41325861.6
240000000.0	41322480.1	41173095.9	41434116.6
241000000.0	41430213.5	41280572.3	41542145.0
242000000.0	41537723.1	41387826.2	41649948.0
243000000.0	41645007.7	41494858.5	41757527.0
244000000.0	41752068.7	41601670.5	41864883.0
245000000.0	41858907.3	41708263.2	41972017.4
246000000.0	41965524.5	41814637.5	42078931.3
247000000.0	42071921.6	41920794.5	42185625.9
248000000.0	42178099.7	42026735.1	42292102.4
249000000.0	42284063.3	42132460.0	42398361.9
250000000.0	42389842.5	42237970.3	42504405.5
251000000.0	42495406.7	42343266.6	42610234.6
252000000.0	42600757.2	42448349.8	42715850.0
253000000.0	42705895.0	42553220.5	42821253.1
254000000.0	42810821.1	42657879.6	42926444.9
255000000.0	42915536.8	42762327.7	43031426.5
256000000.0	43020043.1	42866565.6	43136199.0
257000000.0	43124341.0	42970593.9	43240763.4
258000000.0	43228431.6	43074413.4	43345121.0
259000000.0	43332316.0	43178024.8	43449272.6
260000000.0	43435995.1	43281429.0	43553219.5
261000000.0	43539470.2	43384626.7	43656962.6
262000000.0	43642742.0	43487618.8	43760502.9
263000000.0	43745811.8	43590406.1	43863841.6
264000000.0	43848680.5	43692989.6	43966979.6
265000000.0	43951349.0	43795370.2	44069917.9
266000000.0	44053818.5	43897548.9	44172657.6
267000000.0	44156089.8	43999526.8	44275199.6
268000000.0	44258163.9	44101301.5	44377545.0
269000000.0	44360041.9	44202871.7	44479694.6
270000000.0	44461724.6	44304244.3	44581649.5
271000000.0	44563213.0	44405420.5	44683410.7
272000000.0	44664508.1	44506401.3	44784979.0
273000000.0	44765610.8	44607187.9	44886355.5
274000000.0	44866522.0	44707781.3	44987541.1
275000000.0	44967242.7	44808182.5	45088536.7
276000000.0	45067773.7	44908392.8	45189343.3
277000000.0	45168175.3	45008413.0	45289961.7
278000000.0	45268535.4	45108244.4	45390392.9
279000000.0	45368710.9	45207887.8	45490637.7
280000000.0	45468702.7	45307344.3	45590697.1
281000000.0	45568511.8	45406615.0	45690572.0
282000000.0	45668138.9	45505700.8	45790224.7
283000000.0	45767554.7	45604602.6	45889667.1
284000000.0	45866550.4	45703321.5	45988926.0
285000000.0	45965363.6	45801858.3	46088002.3
286000000.0	46063995.1	45900214.1	46186896.8
287000000.0	46162445.8	45998389.6	46285610.4
288000000.0	46260716.4	46096385.9	46384143.8
289000000.0	46358807.8	46194203.7	46482497.9
290000000.0	46456720.8	46291844.0	46580673.5
291000000.0	46554456.2	46389307.5	46678671.5
292000000.0	46652014.9	46486595.2	46776492.5
293000000.0	46749397.5	46583707.9	46874137.4
294000000.0	46846604.9	46680646.3	46971607.0
295000000.0	46943637.8	46777411.3	47068902.1
296000000.0	47040497.1	46874003.7	47166023.4
297000000.0	47137183.5	46970424.2	47262971.7
298000000.0	47233697.8	47066673.7	47359747.8
299000000.0	47330040.7	47162752.9	47456352.4
300000000.0	47426212.9	47258662.6	47552807.6
301000000.0	47522215.3	47354403.5	47649101.2
302000000.0	47618048.5	47449976.3	47745226.4
303000000.0	47713713.3	47545381.9	47841183.8
304000000.0	47809284.5	47640620.9	47936974.3
305000000.0	47904767.0	47735694.0	48032598.4
306000000.0	48000085.6	47830602.0	48128057.1
307000000.0	48095240.9	47925345.5	48223350.8
308000000.0	48190233.6	48019925.4	48318480.4
309000000.0	48285064.6	48114342.2	48413446.6
310000000.0	48379734.4	48208596.6	48508250.1
311000000.0	48474243.9	48302689.4	48602891.4
312000000.0	48568593.6	48396621.3	48697371.4
313000000.0	48662784.4	48490392.8	48791690.7
314000000.0	48756816.8	48584004.7	48885850.0
315000000.0	48850691.7	48677457.6	48979850.0
316000000.0	48944409.6	48770752.2	49073691.2
317000000.0	49037971.2	48863889.1	49167374.4
318000000.0	49131377.2	48956869.0	49260900.3
319000000.0	49224628.4	49049692.5	49354269.4
320000000.0	49317788.8	49142360.3	49447482.4
321000000.0	49410888.9	49234873.0	49540540.0
322000000.0	49503889.3	49327231.2	49633442.8
323000000.0	49596740.5	49419435.6	49726191.4
324000000.0	49689443.3	49511486.7	49818786.4
325000000.0	49781998.2	49603385.2	49911228.5
326000000.0	49874313.8	49695131.7	50003518.3
327000000.0	49966269.2	49786726.8	50095656.4
328000000.0	50058074.2	49878171.1	50187643.4
329000000.0	50149729.4	49969465.2	50279479.9
330000000.0	50241235.5	50060609.7	50371166.5
331000000.0	50332592.9	50151605.2	50462703.8
332000000.0	50423802.3	50242452.2	50554092.3
333000000.0	50514858.4	50333151.4	50645332.8
334000000.0	50605630.7	50423703.3	50736425.7
335000000.0	50696345.7	50514108.6	50827371.6
336000000.0	50786915.3	50604367.6	50918171.1
337000000.0	50877340.1	50694481.2	51008824.9
338000000.0	50967620.7	50784449.7	51099333.3
339000000.0	51057757.6	50874273.8	51189697.1
340000000.0	51147751.4	50963954.0	51279916.7
341000000.0	51237602.7	51053490.8	51369992.7
342000000.0	51327312.1	51142884.9	51459925.7
343000000.0	51416880.1	51232136.7	51549964.7
344000000.0	51506374.1	51321246.8	51640324.3
345000000.0	51595794.8	51410215.7	51730552.7
346000000.0	51685076.7	51499044.0	51820650.3
347000000.0	51774220.4	51587732.2	51910617.5
348000000.0	51863226.4	51676280.8	52000454.6
349000000.0	51952095.3	51764690.3	52090162.0
350000000.0	52040827.5	51852961.3	52179750.7
351000000.0	52129423.7	51941094.3	52269293.7
352000000.0	52217884.4	52029089.8	52358709.2
353000000.0	52306210.1	52116948.2	52447997.4
354000000.0	52394401.2	52204670.2	52537158.6
355000000.0	52482458.5	52292256.2	52626193.2
356000000.0	52570382.3	52379706.6	52715101.4
357000000.0	52658173.1	52467022.1	52803883.5
358000000.0	52745831.6	52554203.1	52892539.6
359000000.0	52833358.2	52641250.0	52981070.2
360000000.0	52920753.3	52728163.4	53069475.3
361000000.0	53008017.6	52814943.8	53157390.2
362000000.0	53095057.6	52901591.6	53244678.4
363000000.0	53182046.7	52988107.3	53331835.6
364000000.0	53268906.5	53074491.4	53418862.3
365000000.0	53355637.7	53160744.4	53505759.0
366000000.0	53442240.7	53246866.7	53592526.3
367000000.0	53528715.9	53332858.7	53679164.5
368000000.0	53615063.9	53418721.1	53765674.2
369000000.0	53701285.2	53504454.1	53852055.8
370000000.0	53787380.2	53590058.3	53938309.9
371000000.0	53873349.4	53675534.2	54024436.7
372000000.0	53959193.3	53760874.3	54110437.0
373000000.0	54044912.4	53845950.7	54196311.0
374000000.0	54130507.0	53930899.0	54282059.2
375000000.0	54215977.8	54015719.5	54367682.2
376000000.0	54301325.1	54100412.8	54453180.3
377000000.0	54386549.3	54184979.2	54538554.0
378000000.0	54471651.1	54269419.2	54623803.7
379000000.0	54556630.8	54353733.3	54708930.0
380000000.0	54641488.8	54437921.8	54793933.2
381000000.0	54726225.6	54521985.2	54878813.8
382000000.0	54810841.7	54605924.0	54963572.1
383000000.0	54895337.5	54689738.4	55048208.8
384000000.0	54979713.5	54773429.1	55132724.1
385000000.0	55063735.6	54856996.3	55217118.5
386000000.0	55147630.0	54940440.5	55301392.4
387000000.0	55231403.8	55023762.1	55385546.3
388000000.0	55315057.6	55106961.5	55469580.5
389000000.0	55398591.8	55189926.7	55553495.5
390000000.0	55482006.7	55272701.1	55637446.6
391000000.0	55565324.5	55355353.5	55721287.0
392000000.0	55649355.8	55437884.2	55805010.7
393000000.0	55733274.3	55520293.6	55888617.9
394000000.0	55816975.8	55602582.1	55972109.2
395000000.0	55900061.7	55684750.1	56055484.9
396000000.0	55983032.7	55766798.1	56138745.5
397000000.0	56065889.4	55848726.4	56221891.2
398000000.0	56148246.5	55930535.3	56304922.6
399000000.0	56230486.4	56012225.3	56387840.0
400000000.0	56312609.6	56093796.8	56470643.8
401000000.0	56394616.4	56175250.1	56553334.4
402000000.0	56476507.3	56256585.5	56635912.2
403000000.0	56558282.6	56337803.6	56718377.5
404000000.0	56639942.7	56418904.6	56800730.8
405000000.0	56721488.0	56499889.0	56882972.3
406000000.0	56802918.8	56580757.0	56965102.5
407000000.0	56884235.6	56661509.1	57047121.8
408000000.0	56965438.6	56742145.6	57129062.7
409000000.0	57046528.3	56822666.9	57211441.5
410000000.0	57127505.1	56903073.4	57293715.0
411000000.0	57208369.2	56983365.4	57375883.5
412000000.0	57289121.1	57063543.2	57457947.4
413000000.0	57369761.1	57143607.2	57539907.1
414000000.0	57450323.9	57223557.8	57621762.9
415000000.0	57531093.2	57303395.3	57703515.2
416000000.0	57611754.1	57383120.1	57785164.4
417000000.0	57692306.9	57462732.5	57866710.8
418000000.0	57772686.8	57542232.9	57948154.7
419000000.0	57852784.2	57621621.5	58029496.6
420000000.0	57932772.5	57700898.8	58110736.8
421000000.0	58012652.1	57780065.1	58191875.6
422000000.0	58092423.4	57859120.7	58272913.3
423000000.0	58172086.5	57938065.9	58353850.4
424000000.0	58251642.0	58016901.2	58434687.2
425000000.0	58331090.1	58095626.7	58515424.0
426000000.0	58410431.1	58174242.9	58596061.1
427000000.0	58489665.5	58252750.1	58676598.9
428000000.0	58568793.5	58331148.6	58757037.8
429000000.0	58647815.4	58409438.7	58837378.0
430000000.0	58726914.0	58487620.7	58917619.9
431000000.0	58806059.9	58565695.0	58997763.9
432000000.0	58885103.3	58643661.9	59077810.2
433000000.0	58964044.4	58721521.7	59157759.3
434000000.0	59042883.6	58799274.8	59237611.3
435000000.0	59121574.5	58876921.4	59317366.7
436000000.0	59200212.4	58954461.8	59397025.8
437000000.0	59278812.6	59031896.4	59476588.8
438000000.0	59357311.5	59109225.4	59556056.2
439000000.0	59435709.4	59186449.3	59635428.2
440000000.0	59514006.6	59263568.2	59714705.2
441000000.0	59592203.4	59340582.5	59793887.4
442000000.0	59670127.4	59417492.5	59872975.2
443000000.0	59747929.3	59494298.5	59951968.9
444000000.0	59825630.1	59570994.0	60030868.8
445000000.0	59903067.8	59647566.6	60109675.2
446000000.0	59980286.8	59724035.9	60188388.4
447000000.0	60057405.0	59800402.3	60267008.8
448000000.0	60134422.9	59876666.0	60345536.6
449000000.0	60211412.7	59952827.3	60424028.3
450000000.0	60288514.6	60028886.5	60502429.3
451000000.0	60365518.8	60104844.0	60580739.0
452000000.0	60442425.8	60180699.9	60658957.6
453000000.0	60519235.7	60256454.6	60737085.4
454000000.0	60595949.0	60332108.4	60815122.7
455000000.0	60672565.9	60407661.5	60893069.9
456000000.0	60749086.6	60483114.2	60970927.1
457000000.0	60825511.5	60558466.9	61048694.7
458000000.0	60901840.9	60633719.7	61126373.1
459000000.0	60978075.0	60708529.7	61203962.4
460000000.0	61054214.1	60783186.2	61281462.9
461000000.0	61130258.5	60858103.2	61358875.0
462000000.0	61206208.5	60932920.7	61436198.9
463000000.0	61282064.3	61007639.2	61513434.9
464000000.0	61357826.2	61082258.9	61590583.3
465000000.0	61433494.6	61156780.1	61667644.4
466000000.0	61509069.6	61231202.9	61744618.4
467000000.0	61584251.2	61305512.0	61821505.7
468000000.0	61659269.0	61379684.1	61898306.4
469000000.0	61734167.2	61453758.4	61975020.9
470000000.0	61808970.9	61527735.2	62051649.5
471000000.0	61883680.5	61601614.9	62128192.4
472000000.0	61958296.0	61675397.5	62204649.8
473000000.0	62032817.9	61749083.4	62281022.1
474000000.0	62107246.3	61822672.9	62357309.6
475000000.0	62181952.5	61896166.2	62433512.4
476000000.0	62256794.1	61969563.5	62509630.8
477000000.0	62331546.6	62042865.2	62585665.2
478000000.0	62406210.5	62116071.4	62661567.1
479000000.0	62480785.9	62189182.4	62736462.3
480000000.0	62555273.1	62262198.6	62811269.5
481000000.0	62629672.4	62335120.0	62885989.0
482000000.0	62703984.0	62408117.8	62960621.1
483000000.0	62778208.2	62481044.9	63035165.9
484000000.0	62852345.2	62553879.1	63109623.8
485000000.0	62926395.4	62626620.7	63183995.1
486000000.0	63000358.8	62699269.9	63258279.9
487000000.0	63074235.9	62771827.0	63332478.5
488000000.0	63147890.5	62844292.3	63406591.2
489000000.0	63221094.4	62916427.0	63480618.2
490000000.0	63294153.2	62988092.5	63554559.8
491000000.0	63366931.0	63059663.8	63628416.2
492000000.0	63439619.1	63131141.3	63702187.7
493000000.0	63512217.7	63202525.2	63775874.4
494000000.0	63584629.4	63273815.6	63849476.7
495000000.0	63656840.3	63345012.9	63922994.8
496000000.0	63728961.0	63416117.2	63996428.9
497000000.0	63801295.1	63487128.8	64069779.3
498000000.0	63873778.4	63558048.0	64143046.2
499000000.0	63946175.3	63628874.9	64216229.9
500000000.0	64018485.9	63699609.8	64289330.5
501000000.0	64090710.6	63770252.9	64362348.3
502000000.0	64162849.5	63840804.4	64435283.6
503000000.0	64234902.9	63911264.7	64508136.6
504000000.0	64306870.9	63981633.8	64580907.4
505000000.0	64378753.9	64051912.1	64653596.5
506000000.0	64450552.1	64122099.7	64726203.9
507000000.0	64522265.6	64192196.9	64798729.9
508000000.0	64593894.7	64262203.9	64871174.7
509000000.0	64665439.5	64332121.0	64943538.6
510000000.0	64736900.4	64401948.2	65015821.7
511000000.0	64808277.6	64471686.0	65088024.4
512000000.0	64879571.2	64541334.4	65160146.8
513000000.0	64950781.5	64610893.7	65232189.1
514000000.0	65021908.6	64680364.1	65304151.6
515000000.0	65092952.9	64749745.9	65376034.5
516000000.0	65163914.4	64819039.2	65447838.1
517000000.0	65234793.5	64888244.3	65520193.4
518000000.0	65305590.3	64957361.4	65592726.5
519000000.0	65376305.1	65026390.6	65665184.5
520000000.0	65446938.0	65095332.3	65737567.7
521000000.0	65517489.3	65164186.5	65809876.3
522000000.0	65587959.1	65232953.6	65882118.7
523000000.0	65658347.7	65301633.7	65954407.1
524000000.0	65728655.3	65370227.1	66026622.1
525000000.0	65799070.1	65438733.9	66098763.8
526000000.0	65869371.0	65507154.4	66170832.6
527000000.0	65939592.1	65575488.7	66242828.6
528000000.0	66009733.6	65643737.1	66314752.0
529000000.0	66079795.8	65711899.7	66386603.1
530000000.0	66149778.7	65779976.8	66458382.1
531000000.0	66219682.6	65847968.6	66530089.1
532000000.0	66289507.6	65915856.9	66601724.3
533000000.0	66359254.1	65983649.1	66673288.1
534000000.0	66428922.1	66051356.4	66744780.5
535000000.0	66498979.7	66118979.0	66816201.9
536000000.0	66569047.6	66186517.2	66887552.3
537000000.0	66639041.1	66253971.1	66958832.0
538000000.0	66708960.3	66321609.7	67030176.4
539000000.0	66778805.5	66389468.4	67101649.1
540000000.0	66848576.9	66457245.8	67173053.0
541000000.0	66918274.7	66524942.1	67244388.2
542000000.0	66987899.0	66592557.5	67315655.1
543000000.0	67057450.1	66660092.2	67386853.6
544000000.0	67126928.1	66727546.3	67457984.2
545000000.0	67196333.3	66794920.2	67529046.9
546000000.0	67265665.8	66862190.9	67600042.0
547000000.0	67334925.8	66929379.8	67670969.6
548000000.0	67404113.5	66996488.8	67741829.9
549000000.0	67472357.3	67063518.2	67812623.2
550000000.0	67540456.9	67130468.0	67883349.5
551000000.0	67608479.8	67197338.6	67954009.2
552000000.0	67676426.3	67264130.0	68024602.4
553000000.0	67744296.5	67330842.4	68095129.2
554000000.0	67811702.3	67397476.1	68165589.9
555000000.0	67879020.9	67464031.3	68235984.6
556000000.0	67946262.3	67530508.0	68306313.6
557000000.0	68013426.6	67596906.4	68376577.0
558000000.0	68080514.0	67663226.9	68446774.9
559000000.0	68147524.7	67729469.4	68516907.7
560000000.0	68214458.8	67795634.3	68586975.4
561000000.0	68281316.5	67861721.7	68656978.3
562000000.0	68348098.0	67927731.7	68726916.4
563000000.0	68414803.5	67993664.5	68796790.1
564000000.0	68481433.2	68059520.4	68866599.4
565000000.0	68547987.1	68125299.4	68936344.6
566000000.0	68614465.6	68191001.8	69006025.9
567000000.0	68680868.7	68256627.7	69075643.3
568000000.0	68747196.7	68322177.3	69145197.1
569000000.0	68813449.6	68387650.8	69214687.4
570000000.0	68879627.7	68453048.3	69284114.5
571000000.0	68945832.4	68518370.0	69353478.5
572000000.0	69012231.9	68583616.1	69422779.6
573000000.0	69078558.4	68648786.8	69492017.9
574000000.0	69144812.2	68713882.1	69561193.6
575000000.0	69211363.3	68778902.4	69630306.8
576000000.0	69278095.9	68843847.7	69699357.9
577000000.0	69344758.2	68908718.1	69768346.8
578000000.0	69411350.6	68973514.0	69837273.9
579000000.0	69477873.1	69038235.4	69906139.2
