TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	607677.0	605391.9	609702.6
2000000.0	1069744.0	1065573.0	1073508.8
3000000.0	1490126.0	1484342.7	1495686.8
4000000.0	1886679.5	1879378.6	1893856.4
5000000.0	2266453.5	2257776.7	2275154.0
6000000.0	2633227.0	2623178.9	2643363.4
7000000.0	2989206.5	2977901.6	3000757.8
8000000.0	3336010.5	3323438.6	3348930.1
9000000.0	3674785.5	3660956.3	3688999.1
10000000.0	4006370.5	3991307.7	4021842.8
11000000.0	4331434.5	4315173.8	4348120.4
12000000.0	4650505.5	4633079.6	4668382.8
13000000.0	4964044.5	4945483.3	4983087.7
14000000.0	5272447.5	5252785.9	5292624.2
15000000.0	5576032.5	5555292.7	5597303.6
16000000.0	5875096.0	5853288.1	5897449.4
17000000.0	6169884.0	6147031.0	6193285.8
18000000.0	6460619.0	6436745.5	6485048.8
19000000.0	6747501.5	6722625.7	6772947.5
20000000.0	7030720.0	7004860.2	7057154.8
21000000.0	7310442.0	7283602.8	7337838.0
22000000.0	7586800.5	7559013.0	7615152.7
23000000.0	7859943.0	7831224.0	7889225.9
24000000.0	8130004.0	8100352.3	8160201.9
25000000.0	8397076.5	8366515.3	8428187.6
26000000.0	8661290.5	8629840.1	8693290.9
27000000.0	8922742.0	8890420.2	8955621.2
28000000.0	9181525.0	9148339.5	9215265.2
29000000.0	9437724.5	9403687.4	9472329.1
30000000.0	9691440.0	9656553.7	9726913.7
31000000.0	9942731.0	9907013.9	9979070.2
32000000.0	10191672.5	10155139.9	10228868.2
33000000.0	10438346.5	10401004.0	10476384.8
34000000.0	10682802.0	10644666.4	10721677.1
35000000.0	10925115.5	10886186.8	10964806.5
36000000.0	11165336.0	11125626.8	11205829.4
37000000.0	11403523.0	11363049.3	11444822.6
38000000.0	11639735.0	11598495.4	11681822.1
39000000.0	11874015.0	11832025.6	11916880.1
40000000.0	12106414.5	12063679.8	12150044.6
41000000.0	12336979.5	12293511.6	12381371.2
42000000.0	12565750.5	12521555.8	12610895.9
43000000.0	12792775.0	12747865.2	12838660.2
44000000.0	13018088.5	12972467.2	13064710.8
45000000.0	13241738.5	13195417.1	13289080.7
46000000.0	13463751.5	13416729.9	13511810.1
47000000.0	13684168.5	13636461.4	13732938.9
48000000.0	13903025.0	13854634.6	13952494.8
49000000.0	14120353.5	14071287.8	14170515.6
50000000.0	14336179.5	14286449.0	14387029.5
51000000.0	14550543.0	14500148.7	14602074.1
52000000.0	14763468.0	14712417.2	14815667.8
53000000.0	14974980.5	14923283.9	15027846.4
54000000.0	15185116.0	15132776.7	15238639.3
55000000.0	15393892.5	15340917.8	15448066.3
56000000.0	15601341.5	15547735.2	15656161.3
57000000.0	15807487.5	15753256.9	15862945.5
58000000.0	16012350.5	15957499.8	16068442.5
59000000.0	16215955.0	16160492.7	16272673.2
60000000.0	16418327.5	16362256.2	16475666.1
61000000.0	16619483.5	16562810.8	16677439.0
62000000.0	16819445.0	16762175.3	16878012.6
63000000.0	17018223.0	16960377.0	17077409.5
64000000.0	17215850.0	17157435.1	17275649.9
65000000.0	17412342.5	17353359.8	17472749.2
66000000.0	17607723.0	17548174.2	17668733.1
67000000.0	17802006.0	17741898.9	17863611.4
68000000.0	17995210.5	17934550.5	18057409.2
69000000.0	18187355.0	18126145.1	18250139.5
70000000.0	18378453.0	18316698.2	18441820.8
71000000.0	18568526.5	18506231.3	18632470.0
72000000.0	18757582.5	18694753.4	18822098.7
73000000.0	18945644.0	18882283.5	19010727.4
74000000.0	19132723.0	19068833.6	19198370.1
75000000.0	19318834.0	19254421.8	19385039.1
76000000.0	19503992.0	19439059.4	19570751.3
77000000.0	19688210.0	19622761.5	19755517.8
78000000.0	19871502.5	19805542.6	19939355.4
79000000.0	20053882.5	19987414.3	20122274.0
80000000.0	20235361.5	20168389.9	20304291.1
81000000.0	20415952.5	20348479.5	20485416.1
82000000.0	20595667.5	20527699.1	20665659.6
83000000.0	20774522.5	20706057.3	20845036.0
84000000.0	20952523.5	20883568.6	21023557.9
85000000.0	21129684.5	21060242.1	21201234.4
86000000.0	21306015.0	21236091.3	21378077.7
87000000.0	21481529.0	21411122.6	21554100.6
88000000.0	21656233.5	21585351.2	21729310.4
89000000.0	21830142.5	21758785.9	21903720.3
90000000.0	22003264.0	21931435.0	22077337.1
91000000.0	22175606.5	22103311.8	22250176.3
92000000.0	22347184.5	22274423.5	22422242.6
93000000.0	22518003.5	22444778.7	22593547.3
94000000.0	22688071.5	22614389.9	22764098.5
95000000.0	22857403.5	22783263.6	22933908.7
96000000.0	23026003.5	22951411.3	23102984.4
97000000.0	23193879.5	23118837.6	23271335.0
98000000.0	23361046.5	23285554.4	23438970.6
99000000.0	23527505.5	23451569.6	23605895.2
100000000.0	23693268.5	23616889.3	23772120.8
101000000.0	23858344.5	23781524.6	23937654.8
102000000.0	24022738.5	23945479.4	24102505.9
103000000.0	24186459.0	24108766.6	24266679.3
104000000.0	24349515.0	24271388.9	24430185.3
105000000.0	24511915.5	24433357.2	24593031.3
106000000.0	24673662.0	24594677.0	24755221.2
107000000.0	24834767.5	24755354.4	24916766.6
108000000.0	24995235.5	24915400.6	25077672.0
109000000.0	25155075.0	25074818.0	25237945.3
110000000.0	25314290.5	25233614.8	25397593.2
111000000.0	25472892.5	25391798.6	25556624.0
112000000.0	25630882.5	25549375.0	25715039.2
113000000.0	25788270.0	25706350.8	25872850.0
114000000.0	25945060.5	25862731.1	26030061.7
115000000.0	26101263.0	26018524.5	26186680.9
116000000.0	26256878.5	26173734.4	26342712.7
117000000.0	26411917.5	26328367.8	26498162.3
118000000.0	26566383.0	26482430.6	26653036.9
119000000.0	26720282.0	26635930.5	26807342.6
120000000.0	26873620.0	26788868.9	26961084.1
121000000.0	27026402.5	26941255.3	27114268.2
122000000.0	27178635.5	27093092.2	27266899.3
123000000.0	27330323.0	27244388.1	27418983.3
124000000.0	27481471.0	27395145.0	27570525.2
125000000.0	27632086.0	27545370.5	27721530.8
126000000.0	27782170.6	27695067.9	27872004.3
127000000.0	27931732.5	27844242.7	28021952.4
128000000.0	28080775.6	27992901.6	28171379.0
129000000.0	28229304.6	28141048.2	28320289.3
130000000.0	28377324.5	28288687.2	28468687.9
131000000.0	28524839.8	28435823.5	28616579.8
132000000.0	28671855.5	28582461.6	28763969.5
133000000.0	28818375.9	28728606.1	28910861.6
134000000.0	28964405.6	28874261.5	29057260.8
135000000.0	29109949.2	29019432.3	29203171.5
136000000.0	29255010.9	29164122.7	29348598.1
137000000.0	29399595.0	29308337.2	29493544.8
138000000.0	29543705.9	29452079.9	29638016.1
139000000.0	29687347.8	29595355.1	29782016.1
140000000.0	29830524.6	29738166.7	29925549.0
141000000.0	29973240.6	29880518.9	30068618.8
142000000.0	30115499.7	30022415.7	30211229.5
143000000.0	30257305.9	30163860.9	30353385.2
144000000.0	30398663.1	30304858.5	30495089.7
145000000.0	30539575.0	30445412.3	30636346.9
146000000.0	30680045.5	30585526.1	30777160.6
147000000.0	30820078.3	30725203.5	30917534.5
148000000.0	30959677.1	30864448.2	31057472.4
149000000.0	31098845.5	31003263.8	31196977.8
150000000.0	31237587.1	31141653.9	31336054.3
151000000.0	31375905.3	31279622.0	31474705.6
152000000.0	31513803.7	31417171.6	31612935.0
153000000.0	31651285.8	31554306.0	31750746.0
154000000.0	31788354.8	31691028.6	31888142.1
155000000.0	31925014.1	31827342.8	32025126.5
156000000.0	32061267.0	31963251.8	32161702.6
157000000.0	32197116.7	32098758.9	32297873.6
158000000.0	32332566.6	32233867.2	32433642.8
159000000.0	32467619.6	32368580.0	32569013.3
160000000.0	32602278.9	32502900.2	32703988.2
161000000.0	32736547.7	32636831.0	32838570.7
162000000.0	32870428.9	32770375.5	32972763.7
163000000.0	33003904.8	32903536.5	33106570.4
164000000.0	33136996.8	33036317.0	33239993.6
165000000.0	33269714.6	33168720.1	33373036.4
166000000.0	33402061.6	33300748.4	33505701.6
167000000.0	33534035.3	33432404.9	33637992.0
168000000.0	33665638.4	33563692.4	33769910.5
169000000.0	33796873.7	33694613.7	33901459.9
170000000.0	33927744.1	33825171.4	34032643.0
171000000.0	34058252.1	33955368.3	34163462.4
172000000.0	34188400.5	34085207.1	34293920.9
173000000.0	34318216.5	34214690.3	34424021.1
174000000.0	34447686.2	34343820.7	34553765.6
175000000.0	34576804.5	34472600.7	34683157.0
176000000.0	34705574.0	34601032.9	34812197.9
177000000.0	34833997.1	34729119.9	34940890.8
178000000.0	34962076.4	34856864.0	35069238.3
179000000.0	35089814.3	34984267.8	35197242.6
180000000.0	35217213.2	35111333.8	35324906.5
181000000.0	35344275.7	35238064.2	35452232.1
182000000.0	35471003.9	35364461.4	35579221.9
183000000.0	35597400.4	35490527.9	35705878.3
184000000.0	35723461.1	35616265.8	35832203.7
185000000.0	35849186.4	35741677.6	35958200.2
186000000.0	35974586.9	35866765.4	36083870.1
187000000.0	36099664.8	35991531.5	36209215.8
188000000.0	36224422.4	36115978.2	36334239.5
189000000.0	36348861.9	36240107.5	36458943.3
190000000.0	36472985.5	36363921.8	36583329.4
191000000.0	36596795.3	36487423.0	36707400.0
192000000.0	36720293.5	36610613.4	36831157.2
193000000.0	36843482.1	36733494.9	36954603.1
194000000.0	36966363.3	36856069.8	37077739.7
195000000.0	37088939.1	36978340.0	37200569.3
196000000.0	37211211.6	37100307.6	37323093.7
197000000.0	37333182.8	37221974.6	37445315.0
198000000.0	37454854.7	37343342.9	37567235.1
199000000.0	37576229.3	37464414.6	37688856.2
200000000.0	37697308.6	37585191.5	37810180.0
201000000.0	37818094.5	37705675.6	37931208.6
202000000.0	37938588.9	37825868.8	38051943.8
203000000.0	38058793.8	37945773.0	38172387.6
204000000.0	38178711.0	38065390.0	38292541.7
205000000.0	38298342.4	38184721.7	38412408.2
206000000.0	38417689.9	38303769.9	38531988.7
207000000.0	38536755.3	38422536.5	38651285.1
208000000.0	38655540.5	38541023.1	38770299.2
209000000.0	38774047.3	38659231.7	38889032.7
210000000.0	38892277.3	38777163.9	39007487.5
211000000.0	39010232.5	38894821.5	39125665.3
212000000.0	39127914.6	39012206.2	39243567.8
213000000.0	39245274.1	39129319.7	39361196.6
214000000.0	39362362.3	39246163.7	39478553.6
215000000.0	39479181.1	39362739.8	39595640.3
216000000.0	39595732.0	39479049.8	39712458.4
217000000.0	39712016.9	39595095.3	39829009.6
218000000.0	39828037.2	39710877.9	39945295.5
219000000.0	39943794.6	39826399.2	40061317.6
220000000.0	40059290.9	39941660.8	40177077.6
221000000.0	40174534.6	40056664.3	40292577.2
222000000.0	40289504.9	40171411.2	40407817.7
223000000.0	40404227.0	40285903.2	40522800.8
224000000.0	40518693.9	40400141.7	40637528.0
225000000.0	40632907.4	40514128.3	40752000.8
226000000.0	40746869.0	40627864.5	40866220.8
227000000.0	40860580.3	40741351.9	40980189.3
228000000.0	40974042.7	40854591.7	41093908.0
229000000.0	41087257.7	40967585.7	41207378.2
230000000.0	41200227.0	41080335.1	41320601.5
231000000.0	41312951.8	41192841.6	41433579.2
232000000.0	41425433.8	41305106.4	41546312.7
233000000.0	41537674.2	41417131.1	41658803.6
234000000.0	41649674.7	41528917.0	41771053.1
235000000.0	41761436.6	41640465.5	41883062.6
236000000.0	41872961.3	41751778.1	41994833.6
237000000.0	41984250.3	41862856.1	42106367.4
238000000.0	42095304.9	41973700.8	42217665.3
239000000.0	42206126.5	42084313.6	42328728.6
240000000.0	42316716.5	42194695.9	42439558.8
241000000.0	42427076.2	42304849.0	42550157.1
242000000.0	42537206.9	42414774.1	42660524.7
243000000.0	42647110.1	42524472.6	42770663.1
244000000.0	42756786.9	42633945.8	42880573.4
245000000.0	42866238.6	42743195.0	42990256.9
246000000.0	42975466.5	42852221.3	43099714.9
247000000.0	43084472.0	42961026.1	43208948.6
248000000.0	43193256.1	43069610.6	43317959.2
249000000.0	43301788.1	43177976.1	43426748.1
250000000.0	43410088.5	43286123.6	43535316.2
251000000.0	43518168.8	43394054.5	43643665.0
252000000.0	43626030.1	43501769.9	43751795.5
253000000.0	43733673.7	43609271.0	43859708.9
254000000.0	43841100.5	43716559.0	43967406.4
255000000.0	43948311.8	43823634.9	44074889.2
256000000.0	44055308.7	43930500.0	44182158.4
257000000.0	44162092.2	44037154.2	44289215.0
258000000.0	44268663.6	44143549.5	44396060.4
259000000.0	44375023.8	44249736.7	44502695.5
260000000.0	44481229.1	44355717.0	44609121.4
261000000.0	44587254.4	44461491.3	44715339.3
262000000.0	44693073.5	44567060.8	44821350.3
263000000.0	44798687.5	44672426.3	44927155.3
264000000.0	44904097.5	44777589.0	45032755.6
265000000.0	45009304.4	44882549.7	45138152.1
266000000.0	45114309.3	44987309.5	45243345.8
267000000.0	45219113.3	45091869.2	45348337.9
268000000.0	45323717.4	45196229.8	45453129.3
269000000.0	45428122.6	45300392.2	45557721.1
270000000.0	45532330.0	45404357.2	45662114.3
271000000.0	45636340.5	45508125.7	45766309.8
272000000.0	45740155.1	45611698.6	45870308.8
273000000.0	45843774.8	45715076.6	45973721.6
274000000.0	45947200.6	45818260.6	46076615.9
275000000.0	46050433.5	45921251.3	46179259.9
276000000.0	46153474.5	46024049.6	46281657.0
277000000.0	46256486.6	46126656.1	46383812.0
278000000.0	46359478.9	46229071.7	46485730.5
279000000.0	46462715.1	46331296.9	46587539.2
280000000.0	46565654.1	46433332.6	46689134.9
281000000.0	46667810.9	46535179.4	46790519.4
282000000.0	46769590.3	46636838.0	46891752.6
283000000.0	46871182.1	46738309.1	46993825.7
284000000.0	46972599.8	46839593.4	47095744.9
285000000.0	47074176.9	46940691.5	47197483.1
286000000.0	47175500.6	47041604.0	47299041.1
287000000.0	47276423.1	47142331.7	47400419.9
288000000.0	47377118.3	47242875.1	47501620.3
289000000.0	47477631.8	47343235.0	47602643.2
290000000.0	47577964.4	47443411.9	47703489.4
291000000.0	47678117.0	47543406.5	47804159.7
292000000.0	47778090.4	47643219.5	47904655.0
293000000.0	47877885.6	47742851.4	48004976.1
294000000.0	47977503.2	47842303.1	48105123.8
295000000.0	48076944.1	47941575.0	48205099.1
296000000.0	48176209.1	48040668.0	48304902.5
297000000.0	48275299.1	48139582.6	48404535.1
298000000.0	48374214.9	48238319.6	48503997.5
299000000.0	48472957.2	48336879.6	48603290.5
300000000.0	48571526.8	48435263.4	48702415.1
301000000.0	48669924.6	48533471.6	48801371.8
302000000.0	48768151.3	48631504.9	48900161.5
303000000.0	48866340.5	48729364.2	48998785.0
304000000.0	48964368.8	48827050.0	49097243.0
305000000.0	49062230.1	48924563.3	49195536.3
306000000.0	49159664.6	49021904.5	49293665.6
307000000.0	49256708.3	49119074.7	49391631.6
308000000.0	49353591.3	49216074.4	49489435.2
309000000.0	49450316.1	49312904.5	49587077.0
310000000.0	49546885.1	49409565.7	49684557.7
311000000.0	49643381.6	49506058.8	49781878.1
312000000.0	49740249.9	49602384.5	49879038.9
313000000.0	49837122.1	49698543.7	49976040.8
314000000.0	49933836.8	49794537.1	50072691.1
315000000.0	50030322.8	49890365.5	50169066.6
316000000.0	50126537.6	49986029.6	50265282.1
317000000.0	50222400.3	50081530.3	50361338.2
318000000.0	50318015.6	50176868.3	50457235.6
319000000.0	50413472.9	50272044.3	50552975.0
320000000.0	50508772.7	50367059.2	50648557.0
321000000.0	50603915.8	50461913.8	50743982.5
322000000.0	50698902.9	50556608.7	50839252.0
323000000.0	50793734.5	50651144.8	50934366.2
324000000.0	50888235.1	50745522.7	51029325.7
325000000.0	50982366.7	50839743.4	51124131.4
326000000.0	51076339.3	50933807.4	51218783.7
327000000.0	51170153.6	51027715.5	51313283.3
328000000.0	51263810.2	51121468.6	51407631.0
329000000.0	51357309.8	51215067.2	51501827.2
330000000.0	51450653.0	51308512.1	51595872.8
331000000.0	51543840.3	51401804.1	51689768.3
332000000.0	51636872.3	51494943.9	51783514.3
333000000.0	51729749.7	51587932.0	51877111.5
334000000.0	51822473.1	51680769.4	51970560.5
335000000.0	51915043.0	51773456.6	52063861.9
336000000.0	52007460.0	51865994.2	52157016.3
337000000.0	52099969.3	51958383.1	52250024.4
338000000.0	52192457.8	52050623.9	52342886.7
339000000.0	52284800.1	52142717.1	52435603.8
340000000.0	52376996.9	52234663.6	52528176.4
341000000.0	52469048.8	52326463.9	52620605.1
342000000.0	52560956.2	52418118.6	52712890.4
343000000.0	52652719.9	52509628.5	52805032.8
344000000.0	52744340.3	52600994.0	52897033.1
345000000.0	52835818.1	52692216.0	52988891.8
346000000.0	52927153.8	52783294.9	53080609.4
347000000.0	53018348.0	52874231.4	53172186.6
348000000.0	53109401.3	52965026.1	53263623.8
349000000.0	53200314.2	53055679.5	53354921.7
350000000.0	53291087.2	53146192.4	53446080.9
351000000.0	53381720.9	53236565.1	53537101.8
352000000.0	53472215.9	53326798.5	53627985.0
353000000.0	53562572.7	53416892.9	53718731.2
354000000.0	53652791.8	53506849.1	53809340.7
355000000.0	53742873.9	53596667.5	53899814.3
356000000.0	53832819.3	53686348.7	53990152.3
357000000.0	53922628.7	53775667.1	54080355.4
358000000.0	54012302.6	53864548.2	54170424.1
359000000.0	54101841.5	53953302.0	54260358.9
360000000.0	54191256.6	54041851.2	54350160.4
361000000.0	54280848.3	54130277.3	54439829.0
362000000.0	54370309.7	54218581.0	54529365.3
363000000.0	54459641.2	54306762.4	54618769.7
364000000.0	54548843.5	54394620.2	54708043.0
365000000.0	54637917.0	54482260.4	54797185.4
366000000.0	54726862.3	54569776.5	54886197.5
367000000.0	54815679.8	54657168.8	54975079.9
368000000.0	54904370.0	54744405.6	55063833.1
369000000.0	54992933.6	54830799.6	55152457.5
370000000.0	55081370.9	54917071.0	55240953.6
371000000.0	55169682.4	55003220.2	55329321.9
372000000.0	55257868.7	55089247.7	55417562.9
373000000.0	55345930.3	55175154.0	55505677.1
374000000.0	55433867.7	55260939.5	55593665.0
375000000.0	55521681.2	55347114.5	55681527.1
376000000.0	55609371.5	55433438.9	55769263.8
377000000.0	55696938.9	55519638.9	55856875.6
378000000.0	55784384.1	55605624.3	55944363.0
379000000.0	55871707.3	55691461.3	56031726.4
380000000.0	55958909.2	55777175.4	56118966.4
381000000.0	56045817.2	55862767.2	56206083.3
382000000.0	56132422.8	55948237.2	56293077.7
383000000.0	56218904.3	56033995.7	56379949.9
384000000.0	56305262.2	56119695.7	56466700.5
385000000.0	56391643.8	56205708.5	56553329.9
386000000.0	56478103.7	56291686.9	56639838.6
387000000.0	56564445.2	56377544.3	56726226.9
388000000.0	56650668.9	56463281.1	56812495.4
389000000.0	56736775.1	56548897.6	56898644.4
390000000.0	56822764.3	56634394.4	56984674.5
391000000.0	56908637.0	56719771.8	57070586.0
392000000.0	56994393.6	56805030.3	57156379.4
393000000.0	57080034.5	56890170.3	57242055.1
394000000.0	57165560.2	56975192.1	57327613.6
395000000.0	57250971.0	57060096.3	57413055.2
396000000.0	57336056.2	57144582.1	57498380.4
397000000.0	57420749.1	57228835.1	57583589.7
398000000.0	57505325.2	57312968.3	57668683.3
399000000.0	57589784.8	57396982.1	57753661.8
400000000.0	57674128.3	57480876.9	57838579.9
401000000.0	57758356.2	57564653.1	57923551.8
402000000.0	57842468.7	57648311.1	58008425.5
403000000.0	57926466.2	57731851.2	58093218.3
404000000.0	58010349.3	57815274.0	58177941.6
405000000.0	58094332.7	57898579.6	58262554.0
406000000.0	58178391.2	57981768.6	58347055.8
407000000.0	58262172.5	58064841.2	58431447.5
408000000.0	58345841.9	58147797.9	58515729.4
409000000.0	58429399.8	58230639.0	58599902.0
410000000.0	58512846.5	58313365.0	58683965.5
411000000.0	58596182.4	58395976.1	58767920.5
412000000.0	58679407.9	58478472.7	58851767.3
413000000.0	58762523.5	58560855.2	58935506.2
414000000.0	58845529.4	58643124.0	59019137.8
415000000.0	58928388.0	58725279.3	59102662.2
416000000.0	59011040.3	58807321.7	59186080.0
417000000.0	59093582.8	58889251.4	59269391.5
418000000.0	59176015.7	58971068.7	59352597.0
419000000.0	59258557.8	59052774.1	59435697.0
420000000.0	59341341.5	59134367.8	59518691.8
421000000.0	59424021.4	59215850.3	59601581.8
422000000.0	59506400.0	59297221.8	59684367.4
423000000.0	59588651.5	59378482.7	59767048.8
424000000.0	59670798.4	59459633.3	59849626.5
425000000.0	59752841.1	59540674.1	59932100.9
426000000.0	59834780.0	59621605.3	60014472.2
427000000.0	59916566.4	59702427.2	60096740.9
428000000.0	59997944.8	59783140.2	60178907.3
429000000.0	60079217.8	59863744.6	60260971.7
430000000.0	60160385.8	59944240.8	60342934.5
431000000.0	60241437.6	60024629.0	60424796.1
432000000.0	60321771.5	60104909.7	60506556.7
433000000.0	60401995.5	60185083.0	60588216.8
434000000.0	60482109.8	60265149.4	60669776.7
435000000.0	60562114.7	60345109.2	60751236.7
436000000.0	60642010.7	60424962.7	60832597.1
437000000.0	60721798.0	60504710.1	60913858.3
438000000.0	60801476.8	60584351.9	60995020.7
439000000.0	60881047.6	60663888.3	61076084.5
440000000.0	60960510.6	60743319.7	61157050.1
441000000.0	61039866.1	60822644.1	61237917.8
442000000.0	61119166.8	60901842.8	61318688.0
443000000.0	61198980.1	60980937.2	61399360.9
444000000.0	61278693.3	61059927.6	61479936.9
445000000.0	61358083.3	61138814.5	61560416.4
446000000.0	61437168.7	61217598.0	61640799.6
447000000.0	61516152.4	61296278.5	61721086.8
448000000.0	61595034.8	61374856.3	61801886.0
449000000.0	61673816.2	61453331.7	61882595.4
450000000.0	61752496.9	61531117.9	61963213.4
451000000.0	61831691.2	61608599.9	62043740.3
452000000.0	61910634.3	61685977.3	62124176.3
453000000.0	61989479.6	61763229.7	62204521.9
454000000.0	62068227.4	61840339.6	62284777.3
455000000.0	62146878.0	61917345.6	62364942.8
456000000.0	62225431.6	61994248.0	62445018.8
457000000.0	62303888.5	62071047.1	62525005.5
458000000.0	62382249.1	62147743.2	62604903.3
459000000.0	62460513.7	62224336.7	62684712.5
460000000.0	62538682.5	62300827.7	62764433.4
461000000.0	62616755.7	62377216.7	62844066.2
462000000.0	62694733.8	62453503.8	62923611.3
463000000.0	62772617.0	62529689.3	63003068.9
464000000.0	62850405.6	62605773.7	63082439.5
465000000.0	62928099.8	62681757.0	63161723.2
466000000.0	63005699.9	62757639.7	63240920.4
467000000.0	63083206.2	62833422.0	63320031.3
468000000.0	63160619.1	62909104.1	63399056.2
469000000.0	63237938.7	62984686.4	63477995.5
470000000.0	63315165.3	63060169.2	63556849.4
471000000.0	63391954.8	63135552.6	63635618.3
472000000.0	63468630.6	63210837.0	63714302.3
473000000.0	63545212.3	63286022.7	63792827.1
474000000.0	63621700.3	63361109.9	63870942.5
475000000.0	63698094.8	63436098.9	63948972.1
476000000.0	63774396.1	63510989.9	64026946.0
477000000.0	63850604.5	63585783.2	64104885.4
478000000.0	63926720.2	63660479.2	64182740.3
479000000.0	64002743.4	63735078.0	64260162.7
480000000.0	64078674.4	63809579.9	64337405.3
481000000.0	64154513.6	63883985.1	64414561.8
482000000.0	64230261.1	63958294.0	64491632.5
483000000.0	64306014.8	64032506.8	64568617.6
484000000.0	64381968.7	64106623.7	64645517.4
485000000.0	64457833.8	64180645.0	64722332.2
486000000.0	64533610.2	64254571.0	64799062.2
487000000.0	64609298.3	64328401.9	64875707.7
488000000.0	64684898.4	64402137.9	64952268.9
489000000.0	64760410.6	64475779.3	65028746.2
490000000.0	64835835.1	64549326.4	65105139.7
491000000.0	64911172.4	64622779.3	65181449.7
492000000.0	64986422.5	64696138.4	65257676.4
493000000.0	65061585.8	64769403.9	65333820.2
494000000.0	65136662.5	64842576.1	65409881.2
495000000.0	65211652.9	64915655.0	65485859.8
496000000.0	65286881.7	64988641.1	65561756.1
497000000.0	65362477.4	65061534.6	65637570.4
498000000.0	65437991.8	65134335.6	65713303.0
499000000.0	65513425.2	65207044.5	65788954.1
500000000.0	65588777.8	65279661.4	65864523.9
501000000.0	65664049.9	65352186.7	65940012.8
502000000.0	65739241.8	65424620.4	66015420.8
503000000.0	65814353.6	65496962.9	66090748.3
504000000.0	65889385.6	65569214.5	66165995.6
505000000.0	65964338.0	65641375.2	66241162.7
506000000.0	66039211.1	65713445.4	66316250.1
507000000.0	66114005.2	65785425.3	66391257.8
508000000.0	66188720.3	65857369.9	66466186.2
509000000.0	66263356.9	65929720.3	66541035.5
510000000.0	66337915.1	66001982.7	66615806.0
511000000.0	66412395.1	66074157.4	66690497.7
512000000.0	66486797.3	66146244.6	66765111.1
513000000.0	66561121.7	66218244.5	66839646.2
514000000.0	66635368.7	66290157.3	66914103.4
515000000.0	66709538.4	66361983.2	66988482.8
516000000.0	66783631.2	66433722.5	67062784.7
517000000.0	66857294.4	66505375.4	67137009.4
518000000.0	66930321.2	66576942.0	67211156.9
519000000.0	67003266.6	66648422.7	67285227.6
520000000.0	67076130.6	66719817.5	67359221.7
521000000.0	67148913.5	66791126.8	67433139.4
522000000.0	67221615.5	66862350.6	67506980.9
523000000.0	67294236.9	66933489.3	67580746.5
524000000.0	67366777.8	67004543.1	67654436.3
525000000.0	67439238.4	67075512.1	67728050.5
526000000.0	67511619.0	67145987.1	67801589.5
527000000.0	67583919.8	67216152.9	67875053.3
528000000.0	67656140.9	67286231.7	67947880.8
529000000.0	67728282.7	67356223.6	68020438.5
530000000.0	67800066.0	67426128.8	68092913.6
531000000.0	67871680.7	67495947.6	68165306.4
532000000.0	67943214.7	67565680.1	68237617.2
533000000.0	68014668.1	67635326.5	68309846.0
534000000.0	68086641.4	67704887.0	68381993.1
535000000.0	68158552.2	67774361.9	68454058.8
536000000.0	68230386.7	67843751.4	68526043.2
537000000.0	68302145.0	67913055.6	68597946.5
538000000.0	68373827.4	67982274.7	68669769.0
539000000.0	68445434.0	68051409.0	68741510.8
540000000.0	68516965.0	68120458.7	68813172.1
541000000.0	68588420.7	68189423.9	68884753.2
542000000.0	68659801.1	68258304.8	68956254.3
543000000.0	68731106.6	68327101.7	69027675.5
544000000.0	68802337.4	68395814.8	69099017.1
545000000.0	68873493.5	68464444.2	69170279.3
546000000.0	68944575.2	68532990.1	69241462.2
547000000.0	69015273.1	68601452.7	69312566.1
548000000.0	69085304.9	68669832.3	69383591.1
549000000.0	69155637.6	68738129.0	69454537.5
550000000.0	69226380.3	68806343.0	69525405.4
551000000.0	69297048.9	68874474.4	69596195.2
552000000.0	69367643.7	68942523.6	69666906.8
553000000.0	69438164.9	69010490.7	69737540.6
554000000.0	69508612.6	69078375.8	69808096.8
555000000.0	69578987.1	69146179.2	69878575.5
556000000.0	69649288.5	69213901.0	69948976.9
557000000.0	69719517.0	69281541.5	70019301.2
558000000.0	69789672.7	69349100.7	70089548.7
559000000.0	69859756.0	69416579.0	70159719.4
560000000.0	69929766.8	69483976.5	70229813.7
561000000.0	69999374.0	69551293.3	70299831.6
562000000.0	70068813.4	69618529.7	70369773.4
563000000.0	70138178.6	69685685.8	70439639.3
564000000.0	70207581.5	69752761.9	70509429.4
565000000.0	70277211.2	69819758.0	70579144.0
566000000.0	70346684.0	69886674.5	70649012.4
567000000.0	70416034.4	69953511.4	70719098.3
568000000.0	70485313.4	70020268.9	70789110.9
569000000.0	70554521.1	70086947.3	70859050.2
570000000.0	70623657.6	70153546.6	70928916.7
571000000.0	70692723.1	70220067.2	70998710.3
572000000.0	70761717.8	70286509.1	71068431.3
573000000.0	70830641.8	70352872.5	71138079.9
574000000.0	70899414.8	70419157.6	71207656.3
575000000.0	70967738.3	70485364.6	71277248.0
576000000.0	71035989.0	70551493.7	71346790.7
577000000.0	71104167.1	70617545.0	71416262.6
578000000.0	71172272.8	70683518.7	71485663.6
579000000.0	71240306.3	70749414.9	71554994.2
580000000.0	71308267.6	70815233.9	71624254.3
581000000.0	71376157.0	70880975.8	71693444.3
